Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Nicaragua,5,,|,mexico,1,-3843
Nicaragua,5,0,|,mexico,4,3
Nicaragua,5,0,|,mexico,5,1
Nicaragua,6,1,|,mexico,5,0
Nicaragua,6,0,|,mexico,5,0
Nicaragua,6,0,|,mexico,5,0
Nicaragua,6,0,|,mexico,5,0
Nicaragua,7,1,|,mexico,6,1
Nicaragua,7,0,|,mexico,6,0
Nicaragua,,,|,mexico,7,1
Nicaragua,,,|,mexico,7,0
Nicaragua,,,|,mexico,7,0
Nicaragua,,,|,mexico,8,1
Nicaragua,,,|,mexico,12,4
Nicaragua,,,|,mexico,12,0
Nicaragua,,,|,mexico,26,14
Nicaragua,,,|,mexico,41,15
Nicaragua,,,|,mexico,53,12
Nicaragua,,,|,mexico,82,29
Nicaragua,,,|,mexico,93,11
Nicaragua,,,|,mexico,118,25
Nicaragua,,,|,mexico,164,46
Nicaragua,,,|,mexico,203,39
Nicaragua,,,|,mexico,251,48
Nicaragua,,,|,mexico,316,65
Nicaragua,,,|,mexico,367,51
Nicaragua,,,|,mexico,405,38
Nicaragua,,,|,mexico,475,70
Nicaragua,,,|,mexico,585,110
Nicaragua,,,|,mexico,717,132
Nicaragua,,,|,mexico,848,131
Nicaragua,,,|,mexico,993,145
Nicaragua,,,|,mexico,1094,101
Nicaragua,,,|,mexico,1215,121
Nicaragua,,,|,mexico,1378,163
Nicaragua,,,|,mexico,1510,132
Nicaragua,,,|,mexico,1688,178
Nicaragua,,,|,mexico,1890,202
Nicaragua,,,|,mexico,2143,253
Nicaragua,,,|,mexico,2439,296
Nicaragua,,,|,mexico,2785,346
Nicaragua,,,|,mexico,3181,396
Nicaragua,,,|,mexico,3441,260
Nicaragua,,,|,mexico,3844,403
