Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Thailand,59,,|,morocco,1,-1544
Thailand,70,11,|,morocco,1,0
Thailand,75,5,|,morocco,1,0
Thailand,82,7,|,morocco,2,1
Thailand,114,32,|,morocco,2,0
Thailand,147,33,|,morocco,2,0
Thailand,177,30,|,morocco,2,0
Thailand,212,35,|,morocco,2,0
Thailand,272,60,|,morocco,3,1
Thailand,322,50,|,morocco,5,2
Thailand,411,89,|,morocco,6,1
Thailand,599,188,|,morocco,7,1
Thailand,721,122,|,morocco,17,10
Thailand,827,106,|,morocco,28,11
Thailand,934,107,|,morocco,29,1
Thailand,1045,111,|,morocco,38,9
Thailand,1136,91,|,morocco,49,11
Thailand,1245,109,|,morocco,63,14
Thailand,1388,143,|,morocco,77,14
Thailand,1524,136,|,morocco,96,19
Thailand,1651,127,|,morocco,115,19
Thailand,1771,120,|,morocco,143,28
Thailand,1875,104,|,morocco,170,27
Thailand,1978,103,|,morocco,225,55
Thailand,2067,89,|,morocco,275,50
Thailand,2169,102,|,morocco,345,70
Thailand,2220,51,|,morocco,402,57
Thailand,2258,38,|,morocco,479,77
Thailand,2369,111,|,morocco,556,77
Thailand,2423,54,|,morocco,617,61
Thailand,2473,50,|,morocco,654,37
Thailand,,,|,morocco,708,54
Thailand,,,|,morocco,791,83
Thailand,,,|,morocco,919,128
Thailand,,,|,morocco,1021,102
Thailand,,,|,morocco,1120,99
Thailand,,,|,morocco,1184,64
Thailand,,,|,morocco,1275,91
Thailand,,,|,morocco,1374,99
Thailand,,,|,morocco,1448,74
Thailand,,,|,morocco,1545,97
