Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Thailand,212,,|,dominican-republic,1,-2758
Thailand,272,60,|,dominican-republic,1,0
Thailand,322,50,|,dominican-republic,1,0
Thailand,411,89,|,dominican-republic,1,0
Thailand,599,188,|,dominican-republic,1,0
Thailand,721,122,|,dominican-republic,2,1
Thailand,827,106,|,dominican-republic,2,0
Thailand,934,107,|,dominican-republic,5,3
Thailand,1045,111,|,dominican-republic,5,0
Thailand,1136,91,|,dominican-republic,5,0
Thailand,1245,109,|,dominican-republic,5,0
Thailand,1388,143,|,dominican-republic,5,0
Thailand,1524,136,|,dominican-republic,5,0
Thailand,1651,127,|,dominican-republic,11,6
Thailand,1771,120,|,dominican-republic,11,0
Thailand,1875,104,|,dominican-republic,11,0
Thailand,1978,103,|,dominican-republic,21,10
Thailand,2067,89,|,dominican-republic,21,0
Thailand,2169,102,|,dominican-republic,34,13
Thailand,2220,51,|,dominican-republic,72,38
Thailand,2258,38,|,dominican-republic,112,40
Thailand,2369,111,|,dominican-republic,202,90
Thailand,2423,54,|,dominican-republic,245,43
Thailand,2473,50,|,dominican-republic,312,67
Thailand,,,|,dominican-republic,392,80
Thailand,,,|,dominican-republic,488,96
Thailand,,,|,dominican-republic,581,93
Thailand,,,|,dominican-republic,719,138
Thailand,,,|,dominican-republic,859,140
Thailand,,,|,dominican-republic,901,42
Thailand,,,|,dominican-republic,1109,208
Thailand,,,|,dominican-republic,1284,175
Thailand,,,|,dominican-republic,1380,96
Thailand,,,|,dominican-republic,1488,108
Thailand,,,|,dominican-republic,1488,0
Thailand,,,|,dominican-republic,1745,257
Thailand,,,|,dominican-republic,1828,83
Thailand,,,|,dominican-republic,1956,128
Thailand,,,|,dominican-republic,2111,155
Thailand,,,|,dominican-republic,2349,238
Thailand,,,|,dominican-republic,2620,271
Thailand,,,|,dominican-republic,2759,139
