Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Thailand,40,,|,greece,1,-2080
Thailand,41,1,|,greece,3,2
Thailand,42,1,|,greece,4,1
Thailand,42,0,|,greece,4,0
Thailand,43,1,|,greece,7,3
Thailand,43,0,|,greece,7,0
Thailand,43,0,|,greece,7,0
Thailand,47,4,|,greece,9,2
Thailand,48,1,|,greece,31,22
Thailand,50,2,|,greece,45,14
Thailand,50,0,|,greece,46,1
Thailand,50,0,|,greece,73,27
Thailand,53,3,|,greece,73,0
Thailand,59,6,|,greece,89,16
Thailand,70,11,|,greece,99,10
Thailand,75,5,|,greece,99,0
Thailand,82,7,|,greece,190,91
Thailand,114,32,|,greece,228,38
Thailand,147,33,|,greece,331,103
Thailand,177,30,|,greece,331,0
Thailand,212,35,|,greece,387,56
Thailand,272,60,|,greece,418,31
Thailand,322,50,|,greece,418,0
Thailand,411,89,|,greece,495,77
Thailand,599,188,|,greece,530,35
Thailand,721,122,|,greece,624,94
Thailand,827,106,|,greece,695,71
Thailand,934,107,|,greece,743,48
Thailand,1045,111,|,greece,821,78
Thailand,1136,91,|,greece,892,71
Thailand,1245,109,|,greece,966,74
Thailand,1388,143,|,greece,1061,95
Thailand,1524,136,|,greece,1156,95
Thailand,1651,127,|,greece,1212,56
Thailand,1771,120,|,greece,1314,102
Thailand,1875,104,|,greece,1415,101
Thailand,1978,103,|,greece,1544,129
Thailand,2067,89,|,greece,1613,69
Thailand,2169,102,|,greece,1673,60
Thailand,2220,51,|,greece,1735,62
Thailand,2258,38,|,greece,1755,20
Thailand,2369,111,|,greece,1832,77
Thailand,2423,54,|,greece,1884,52
Thailand,2473,50,|,greece,1955,71
Thailand,,,|,greece,2011,56
Thailand,,,|,greece,2081,70
