Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Thailand,827,,|,kazakhstan,4,-861
Thailand,934,107,|,kazakhstan,6,2
Thailand,1045,111,|,kazakhstan,9,3
Thailand,1136,91,|,kazakhstan,10,1
Thailand,1245,109,|,kazakhstan,33,23
Thailand,1388,143,|,kazakhstan,35,2
Thailand,1524,136,|,kazakhstan,44,9
Thailand,1651,127,|,kazakhstan,49,5
Thailand,1771,120,|,kazakhstan,53,4
Thailand,1875,104,|,kazakhstan,60,7
Thailand,1978,103,|,kazakhstan,62,2
Thailand,2067,89,|,kazakhstan,72,10
Thailand,2169,102,|,kazakhstan,81,9
Thailand,2220,51,|,kazakhstan,111,30
Thailand,2258,38,|,kazakhstan,150,39
Thailand,2369,111,|,kazakhstan,228,78
Thailand,2423,54,|,kazakhstan,284,56
Thailand,2473,50,|,kazakhstan,302,18
Thailand,,,|,kazakhstan,343,41
Thailand,,,|,kazakhstan,380,37
Thailand,,,|,kazakhstan,435,55
Thailand,,,|,kazakhstan,464,29
Thailand,,,|,kazakhstan,531,67
Thailand,,,|,kazakhstan,584,53
Thailand,,,|,kazakhstan,662,78
Thailand,,,|,kazakhstan,697,35
Thailand,,,|,kazakhstan,727,30
Thailand,,,|,kazakhstan,781,54
Thailand,,,|,kazakhstan,812,31
Thailand,,,|,kazakhstan,865,53
