Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Thailand,147,,|,mexico,1,-3843
Thailand,177,30,|,mexico,4,3
Thailand,212,35,|,mexico,5,1
Thailand,272,60,|,mexico,5,0
Thailand,322,50,|,mexico,5,0
Thailand,411,89,|,mexico,5,0
Thailand,599,188,|,mexico,5,0
Thailand,721,122,|,mexico,6,1
Thailand,827,106,|,mexico,6,0
Thailand,934,107,|,mexico,7,1
Thailand,1045,111,|,mexico,7,0
Thailand,1136,91,|,mexico,7,0
Thailand,1245,109,|,mexico,8,1
Thailand,1388,143,|,mexico,12,4
Thailand,1524,136,|,mexico,12,0
Thailand,1651,127,|,mexico,26,14
Thailand,1771,120,|,mexico,41,15
Thailand,1875,104,|,mexico,53,12
Thailand,1978,103,|,mexico,82,29
Thailand,2067,89,|,mexico,93,11
Thailand,2169,102,|,mexico,118,25
Thailand,2220,51,|,mexico,164,46
Thailand,2258,38,|,mexico,203,39
Thailand,2369,111,|,mexico,251,48
Thailand,2423,54,|,mexico,316,65
Thailand,2473,50,|,mexico,367,51
Thailand,,,|,mexico,405,38
Thailand,,,|,mexico,475,70
Thailand,,,|,mexico,585,110
Thailand,,,|,mexico,717,132
Thailand,,,|,mexico,848,131
Thailand,,,|,mexico,993,145
Thailand,,,|,mexico,1094,101
Thailand,,,|,mexico,1215,121
Thailand,,,|,mexico,1378,163
Thailand,,,|,mexico,1510,132
Thailand,,,|,mexico,1688,178
Thailand,,,|,mexico,1890,202
Thailand,,,|,mexico,2143,253
Thailand,,,|,mexico,2439,296
Thailand,,,|,mexico,2785,346
Thailand,,,|,mexico,3181,396
Thailand,,,|,mexico,3441,260
Thailand,,,|,mexico,3844,403
