Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Uzbekistan,,,|,united-arab-emirates,4,-3732
Uzbekistan,,,|,united-arab-emirates,4,0
Uzbekistan,,,|,united-arab-emirates,4,0
Uzbekistan,,,|,united-arab-emirates,4,0
Uzbekistan,,,|,united-arab-emirates,5,1
Uzbekistan,,,|,united-arab-emirates,5,0
Uzbekistan,,,|,united-arab-emirates,5,0
Uzbekistan,,,|,united-arab-emirates,5,0
Uzbekistan,,,|,united-arab-emirates,5,0
Uzbekistan,,,|,united-arab-emirates,5,0
Uzbekistan,,,|,united-arab-emirates,7,2
Uzbekistan,,,|,united-arab-emirates,7,0
Uzbekistan,,,|,united-arab-emirates,8,1
Uzbekistan,,,|,united-arab-emirates,8,0
Uzbekistan,,,|,united-arab-emirates,8,0
Uzbekistan,,,|,united-arab-emirates,8,0
Uzbekistan,,,|,united-arab-emirates,8,0
Uzbekistan,,,|,united-arab-emirates,8,0
Uzbekistan,,,|,united-arab-emirates,9,1
Uzbekistan,,,|,united-arab-emirates,9,0
Uzbekistan,,,|,united-arab-emirates,9,0
Uzbekistan,,,|,united-arab-emirates,9,0
Uzbekistan,,,|,united-arab-emirates,9,0
Uzbekistan,,,|,united-arab-emirates,9,0
Uzbekistan,,,|,united-arab-emirates,13,4
Uzbekistan,,,|,united-arab-emirates,13,0
Uzbekistan,,,|,united-arab-emirates,13,0
Uzbekistan,,,|,united-arab-emirates,13,0
Uzbekistan,,,|,united-arab-emirates,13,0
Uzbekistan,,,|,united-arab-emirates,13,0
Uzbekistan,,,|,united-arab-emirates,19,6
Uzbekistan,,,|,united-arab-emirates,21,2
Uzbekistan,,,|,united-arab-emirates,21,0
Uzbekistan,,,|,united-arab-emirates,21,0
Uzbekistan,,,|,united-arab-emirates,27,6
Uzbekistan,,,|,united-arab-emirates,27,0
Uzbekistan,1,,|,united-arab-emirates,29,2
Uzbekistan,6,5,|,united-arab-emirates,29,0
Uzbekistan,10,4,|,united-arab-emirates,45,16
Uzbekistan,15,5,|,united-arab-emirates,45,0
Uzbekistan,23,8,|,united-arab-emirates,45,0
Uzbekistan,33,10,|,united-arab-emirates,74,29
Uzbekistan,43,10,|,united-arab-emirates,74,0
Uzbekistan,43,0,|,united-arab-emirates,85,11
Uzbekistan,46,3,|,united-arab-emirates,85,0
Uzbekistan,50,4,|,united-arab-emirates,85,0
Uzbekistan,60,10,|,united-arab-emirates,98,13
Uzbekistan,75,15,|,united-arab-emirates,98,0
Uzbekistan,88,13,|,united-arab-emirates,98,0
Uzbekistan,104,16,|,united-arab-emirates,113,15
Uzbekistan,144,40,|,united-arab-emirates,140,27
Uzbekistan,149,5,|,united-arab-emirates,140,0
Uzbekistan,172,23,|,united-arab-emirates,153,13
Uzbekistan,181,9,|,united-arab-emirates,153,0
Uzbekistan,205,24,|,united-arab-emirates,198,45
Uzbekistan,227,22,|,united-arab-emirates,248,50
Uzbekistan,266,39,|,united-arab-emirates,333,85
Uzbekistan,342,76,|,united-arab-emirates,333,0
Uzbekistan,457,115,|,united-arab-emirates,405,72
Uzbekistan,520,63,|,united-arab-emirates,468,63
Uzbekistan,545,25,|,united-arab-emirates,570,102
Uzbekistan,582,37,|,united-arab-emirates,611,41
Uzbekistan,624,42,|,united-arab-emirates,664,53
Uzbekistan,767,143,|,united-arab-emirates,814,150
Uzbekistan,,,|,united-arab-emirates,1024,210
Uzbekistan,,,|,united-arab-emirates,1264,240
Uzbekistan,,,|,united-arab-emirates,1505,241
Uzbekistan,,,|,united-arab-emirates,1799,294
Uzbekistan,,,|,united-arab-emirates,2076,277
Uzbekistan,,,|,united-arab-emirates,2359,283
Uzbekistan,,,|,united-arab-emirates,2659,300
Uzbekistan,,,|,united-arab-emirates,2990,331
Uzbekistan,,,|,united-arab-emirates,3360,370
Uzbekistan,,,|,united-arab-emirates,3736,376
