Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Uzbekistan,,,|,mexico,1,-3843
Uzbekistan,1,,|,mexico,4,3
Uzbekistan,6,5,|,mexico,5,1
Uzbekistan,10,4,|,mexico,5,0
Uzbekistan,15,5,|,mexico,5,0
Uzbekistan,23,8,|,mexico,5,0
Uzbekistan,33,10,|,mexico,5,0
Uzbekistan,43,10,|,mexico,6,1
Uzbekistan,43,0,|,mexico,6,0
Uzbekistan,46,3,|,mexico,7,1
Uzbekistan,50,4,|,mexico,7,0
Uzbekistan,60,10,|,mexico,7,0
Uzbekistan,75,15,|,mexico,8,1
Uzbekistan,88,13,|,mexico,12,4
Uzbekistan,104,16,|,mexico,12,0
Uzbekistan,144,40,|,mexico,26,14
Uzbekistan,149,5,|,mexico,41,15
Uzbekistan,172,23,|,mexico,53,12
Uzbekistan,181,9,|,mexico,82,29
Uzbekistan,205,24,|,mexico,93,11
Uzbekistan,227,22,|,mexico,118,25
Uzbekistan,266,39,|,mexico,164,46
Uzbekistan,342,76,|,mexico,203,39
Uzbekistan,457,115,|,mexico,251,48
Uzbekistan,520,63,|,mexico,316,65
Uzbekistan,545,25,|,mexico,367,51
Uzbekistan,582,37,|,mexico,405,38
Uzbekistan,624,42,|,mexico,475,70
Uzbekistan,767,143,|,mexico,585,110
Uzbekistan,,,|,mexico,717,132
Uzbekistan,,,|,mexico,848,131
Uzbekistan,,,|,mexico,993,145
Uzbekistan,,,|,mexico,1094,101
Uzbekistan,,,|,mexico,1215,121
Uzbekistan,,,|,mexico,1378,163
Uzbekistan,,,|,mexico,1510,132
Uzbekistan,,,|,mexico,1688,178
Uzbekistan,,,|,mexico,1890,202
Uzbekistan,,,|,mexico,2143,253
Uzbekistan,,,|,mexico,2439,296
Uzbekistan,,,|,mexico,2785,346
Uzbekistan,,,|,mexico,3181,396
Uzbekistan,,,|,mexico,3441,260
Uzbekistan,,,|,mexico,3844,403
