Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Chile,,,|,belgium,1,-28017
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,,,|,belgium,1,0
Chile,1,,|,belgium,1,0
Chile,1,0,|,belgium,1,0
Chile,4,3,|,belgium,1,0
Chile,4,0,|,belgium,1,0
Chile,4,0,|,belgium,1,0
Chile,8,4,|,belgium,1,0
Chile,8,0,|,belgium,1,0
Chile,13,5,|,belgium,1,0
Chile,23,10,|,belgium,1,0
Chile,23,0,|,belgium,1,0
Chile,43,20,|,belgium,1,0
Chile,61,18,|,belgium,1,0
Chile,74,13,|,belgium,1,0
Chile,155,81,|,belgium,1,0
Chile,201,46,|,belgium,1,0
Chile,238,37,|,belgium,1,0
Chile,238,0,|,belgium,1,0
Chile,434,196,|,belgium,2,1
Chile,537,103,|,belgium,8,6
Chile,632,95,|,belgium,13,5
Chile,746,114,|,belgium,23,10
Chile,922,176,|,belgium,50,27
Chile,1142,220,|,belgium,109,59
Chile,1306,164,|,belgium,169,60
Chile,1610,304,|,belgium,200,31
Chile,1909,299,|,belgium,239,39
Chile,2139,230,|,belgium,267,28
Chile,2449,310,|,belgium,314,47
Chile,2738,289,|,belgium,314,0
Chile,3031,293,|,belgium,559,245
Chile,3404,373,|,belgium,689,130
Chile,3737,333,|,belgium,886,197
Chile,4161,424,|,belgium,1058,172
Chile,4471,310,|,belgium,1243,185
Chile,4815,344,|,belgium,1486,243
Chile,5116,301,|,belgium,1795,309
Chile,5546,430,|,belgium,2257,462
Chile,5972,426,|,belgium,2815,558
Chile,6501,529,|,belgium,3401,586
Chile,6927,426,|,belgium,3743,342
Chile,,,|,belgium,4269,526
Chile,,,|,belgium,4937,668
Chile,,,|,belgium,6235,1298
Chile,,,|,belgium,7284,1049
Chile,,,|,belgium,9134,1850
Chile,,,|,belgium,10836,1702
Chile,,,|,belgium,11899,1063
Chile,,,|,belgium,12775,876
Chile,,,|,belgium,13964,1189
Chile,,,|,belgium,15348,1384
Chile,,,|,belgium,16770,1422
Chile,,,|,belgium,18431,1661
Chile,,,|,belgium,19691,1260
Chile,,,|,belgium,20814,1123
Chile,,,|,belgium,22194,1380
Chile,,,|,belgium,23403,1209
Chile,,,|,belgium,24983,1580
Chile,,,|,belgium,26667,1684
Chile,,,|,belgium,28018,1351
