Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Chile,,,|,denmark,1,-6190
Chile,,,|,denmark,1,0
Chile,1,,|,denmark,3,2
Chile,1,0,|,denmark,4,1
Chile,4,3,|,denmark,4,0
Chile,4,0,|,denmark,6,2
Chile,4,0,|,denmark,11,5
Chile,8,4,|,denmark,11,0
Chile,8,0,|,denmark,24,13
Chile,13,5,|,denmark,24,0
Chile,23,10,|,denmark,37,13
Chile,23,0,|,denmark,92,55
Chile,43,20,|,denmark,264,172
Chile,61,18,|,denmark,444,180
Chile,74,13,|,denmark,617,173
Chile,155,81,|,denmark,804,187
Chile,201,46,|,denmark,836,32
Chile,238,37,|,denmark,875,39
Chile,238,0,|,denmark,933,58
Chile,434,196,|,denmark,1025,92
Chile,537,103,|,denmark,1116,91
Chile,632,95,|,denmark,1225,109
Chile,746,114,|,denmark,1337,112
Chile,922,176,|,denmark,1420,83
Chile,1142,220,|,denmark,1514,94
Chile,1306,164,|,denmark,1572,58
Chile,1610,304,|,denmark,1718,146
Chile,1909,299,|,denmark,1862,144
Chile,2139,230,|,denmark,2023,161
Chile,2449,310,|,denmark,2200,177
Chile,2738,289,|,denmark,2366,166
Chile,3031,293,|,denmark,2564,198
Chile,3404,373,|,denmark,2755,191
Chile,3737,333,|,denmark,3039,284
Chile,4161,424,|,denmark,3290,251
Chile,4471,310,|,denmark,3573,283
Chile,4815,344,|,denmark,3946,373
Chile,5116,301,|,denmark,4269,323
Chile,5546,430,|,denmark,4561,292
Chile,5972,426,|,denmark,4875,314
Chile,6501,529,|,denmark,5266,391
Chile,6927,426,|,denmark,5597,331
Chile,,,|,denmark,5830,233
Chile,,,|,denmark,6014,184
Chile,,,|,denmark,6191,177
