Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Chile,1,,|,china,548,-82466
Chile,4,3,|,china,643,95
Chile,4,0,|,china,920,277
Chile,4,0,|,china,1406,486
Chile,8,4,|,china,2075,669
Chile,8,0,|,china,2877,802
Chile,13,5,|,china,5509,2632
Chile,23,10,|,china,6087,578
Chile,23,0,|,china,8141,2054
Chile,43,20,|,china,9802,1661
Chile,61,18,|,china,11891,2089
Chile,74,13,|,china,16630,4739
Chile,155,81,|,china,19716,3086
Chile,201,46,|,china,23707,3991
Chile,238,37,|,china,27440,3733
Chile,238,0,|,china,30587,3147
Chile,434,196,|,china,34110,3523
Chile,537,103,|,china,36814,2704
Chile,632,95,|,china,39829,3015
Chile,746,114,|,china,42354,2525
Chile,922,176,|,china,44386,2032
Chile,1142,220,|,china,44759,373
Chile,1306,164,|,china,59895,15136
Chile,1610,304,|,china,66358,6463
Chile,1909,299,|,china,68413,2055
Chile,2139,230,|,china,70513,2100
Chile,2449,310,|,china,72434,1921
Chile,2738,289,|,china,74211,1777
Chile,3031,293,|,china,74619,408
Chile,3404,373,|,china,75077,458
Chile,3737,333,|,china,75550,473
Chile,4161,424,|,china,77001,1451
Chile,4471,310,|,china,77022,21
Chile,4815,344,|,china,77241,219
Chile,5116,301,|,china,77754,513
Chile,5546,430,|,china,78166,412
Chile,5972,426,|,china,78600,434
Chile,6501,529,|,china,78928,328
Chile,,,|,china,79356,428
Chile,,,|,china,79932,576
Chile,,,|,china,80136,204
Chile,,,|,china,80261,125
Chile,,,|,china,80386,125
Chile,,,|,china,80537,151
Chile,,,|,china,80690,153
Chile,,,|,china,80770,80
Chile,,,|,china,80823,53
Chile,,,|,china,80860,37
Chile,,,|,china,80887,27
Chile,,,|,china,80921,34
Chile,,,|,china,80932,11
Chile,,,|,china,80945,13
Chile,,,|,china,80977,32
Chile,,,|,china,81003,26
Chile,,,|,china,81033,30
Chile,,,|,china,81058,25
Chile,,,|,china,81102,44
Chile,,,|,china,81156,54
Chile,,,|,china,81250,94
Chile,,,|,china,81305,55
Chile,,,|,china,81435,130
Chile,,,|,china,81498,63
Chile,,,|,china,81591,93
Chile,,,|,china,81661,70
Chile,,,|,china,81782,121
Chile,,,|,china,81897,115
Chile,,,|,china,81999,102
Chile,,,|,china,82122,123
Chile,,,|,china,82198,76
Chile,,,|,china,82279,81
Chile,,,|,china,82361,82
Chile,,,|,china,82432,71
Chile,,,|,china,82511,79
Chile,,,|,china,82543,32
Chile,,,|,china,82602,59
Chile,,,|,china,82665,63
Chile,,,|,china,82718,53
Chile,,,|,china,82809,91
Chile,,,|,china,82883,74
Chile,,,|,china,82941,58
Chile,,,|,china,83014,73
