Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Mozambique,3,,|,saint-lucia,1,-14
Mozambique,5,2,|,saint-lucia,2,1
Mozambique,7,2,|,saint-lucia,2,0
Mozambique,7,0,|,saint-lucia,2,0
Mozambique,8,1,|,saint-lucia,2,0
Mozambique,8,0,|,saint-lucia,2,0
Mozambique,8,0,|,saint-lucia,2,0
Mozambique,8,0,|,saint-lucia,2,0
Mozambique,10,2,|,saint-lucia,2,0
Mozambique,10,0,|,saint-lucia,3,1
Mozambique,10,0,|,saint-lucia,3,0
Mozambique,10,0,|,saint-lucia,3,0
Mozambique,10,0,|,saint-lucia,3,0
Mozambique,10,0,|,saint-lucia,3,0
Mozambique,10,0,|,saint-lucia,3,0
Mozambique,17,7,|,saint-lucia,9,6
Mozambique,17,0,|,saint-lucia,9,0
Mozambique,20,3,|,saint-lucia,13,4
Mozambique,,,|,saint-lucia,13,0
Mozambique,,,|,saint-lucia,13,0
Mozambique,,,|,saint-lucia,13,0
Mozambique,,,|,saint-lucia,14,1
Mozambique,,,|,saint-lucia,14,0
Mozambique,,,|,saint-lucia,14,0
Mozambique,,,|,saint-lucia,14,0
Mozambique,,,|,saint-lucia,14,0
Mozambique,,,|,saint-lucia,14,0
Mozambique,,,|,saint-lucia,15,1
Mozambique,,,|,saint-lucia,15,0
