Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Mozambique,10,,|,guinea-bissau,2,-36
Mozambique,10,0,|,guinea-bissau,2,0
Mozambique,10,0,|,guinea-bissau,2,0
Mozambique,10,0,|,guinea-bissau,2,0
Mozambique,10,0,|,guinea-bissau,2,0
Mozambique,17,7,|,guinea-bissau,8,6
Mozambique,17,0,|,guinea-bissau,8,0
Mozambique,20,3,|,guinea-bissau,9,1
Mozambique,,,|,guinea-bissau,9,0
Mozambique,,,|,guinea-bissau,15,6
Mozambique,,,|,guinea-bissau,18,3
Mozambique,,,|,guinea-bissau,18,0
Mozambique,,,|,guinea-bissau,18,0
Mozambique,,,|,guinea-bissau,33,15
Mozambique,,,|,guinea-bissau,33,0
Mozambique,,,|,guinea-bissau,36,3
Mozambique,,,|,guinea-bissau,36,0
Mozambique,,,|,guinea-bissau,38,2
