Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Mozambique,8,,|,korea-south,1,-10479
Mozambique,8,0,|,korea-south,1,0
Mozambique,10,2,|,korea-south,2,1
Mozambique,10,0,|,korea-south,2,0
Mozambique,10,0,|,korea-south,3,1
Mozambique,10,0,|,korea-south,4,1
Mozambique,10,0,|,korea-south,4,0
Mozambique,10,0,|,korea-south,4,0
Mozambique,10,0,|,korea-south,4,0
Mozambique,17,7,|,korea-south,11,7
Mozambique,17,0,|,korea-south,12,1
Mozambique,20,3,|,korea-south,15,3
Mozambique,,,|,korea-south,15,0
Mozambique,,,|,korea-south,16,1
Mozambique,,,|,korea-south,19,3
Mozambique,,,|,korea-south,23,4
Mozambique,,,|,korea-south,24,1
Mozambique,,,|,korea-south,24,0
Mozambique,,,|,korea-south,25,1
Mozambique,,,|,korea-south,27,2
Mozambique,,,|,korea-south,28,1
Mozambique,,,|,korea-south,28,0
Mozambique,,,|,korea-south,28,0
Mozambique,,,|,korea-south,28,0
Mozambique,,,|,korea-south,28,0
Mozambique,,,|,korea-south,29,1
Mozambique,,,|,korea-south,30,1
Mozambique,,,|,korea-south,31,1
Mozambique,,,|,korea-south,31,0
Mozambique,,,|,korea-south,104,73
Mozambique,,,|,korea-south,204,100
Mozambique,,,|,korea-south,433,229
Mozambique,,,|,korea-south,602,169
Mozambique,,,|,korea-south,833,231
Mozambique,,,|,korea-south,977,144
Mozambique,,,|,korea-south,1261,284
Mozambique,,,|,korea-south,1766,505
Mozambique,,,|,korea-south,2337,571
Mozambique,,,|,korea-south,3150,813
Mozambique,,,|,korea-south,3736,586
Mozambique,,,|,korea-south,4335,599
Mozambique,,,|,korea-south,5186,851
Mozambique,,,|,korea-south,5621,435
Mozambique,,,|,korea-south,6088,467
Mozambique,,,|,korea-south,6593,505
Mozambique,,,|,korea-south,7041,448
Mozambique,,,|,korea-south,7314,273
Mozambique,,,|,korea-south,7478,164
Mozambique,,,|,korea-south,7513,35
Mozambique,,,|,korea-south,7755,242
Mozambique,,,|,korea-south,7869,114
Mozambique,,,|,korea-south,7979,110
Mozambique,,,|,korea-south,8086,107
Mozambique,,,|,korea-south,8162,76
Mozambique,,,|,korea-south,8236,74
Mozambique,,,|,korea-south,8320,84
Mozambique,,,|,korea-south,8413,93
Mozambique,,,|,korea-south,8565,152
Mozambique,,,|,korea-south,8652,87
Mozambique,,,|,korea-south,8799,147
Mozambique,,,|,korea-south,8961,162
Mozambique,,,|,korea-south,8961,0
Mozambique,,,|,korea-south,9037,76
Mozambique,,,|,korea-south,9137,100
Mozambique,,,|,korea-south,9241,104
Mozambique,,,|,korea-south,9332,91
Mozambique,,,|,korea-south,9478,146
Mozambique,,,|,korea-south,9583,105
Mozambique,,,|,korea-south,9661,78
Mozambique,,,|,korea-south,9786,125
Mozambique,,,|,korea-south,9887,101
Mozambique,,,|,korea-south,9976,89
Mozambique,,,|,korea-south,10062,86
Mozambique,,,|,korea-south,10156,94
Mozambique,,,|,korea-south,10237,81
Mozambique,,,|,korea-south,10284,47
Mozambique,,,|,korea-south,10331,47
Mozambique,,,|,korea-south,10384,53
Mozambique,,,|,korea-south,10423,39
Mozambique,,,|,korea-south,10450,27
Mozambique,,,|,korea-south,10480,30
