Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Romania,,,|,australia,4,-6299
Romania,,,|,australia,5,1
Romania,,,|,australia,5,0
Romania,,,|,australia,6,1
Romania,,,|,australia,9,3
Romania,,,|,australia,9,0
Romania,,,|,australia,12,3
Romania,,,|,australia,12,0
Romania,,,|,australia,12,0
Romania,,,|,australia,13,1
Romania,,,|,australia,13,0
Romania,,,|,australia,14,1
Romania,,,|,australia,15,1
Romania,,,|,australia,15,0
Romania,,,|,australia,15,0
Romania,,,|,australia,15,0
Romania,,,|,australia,15,0
Romania,1,,|,australia,15,0
Romania,1,0,|,australia,15,0
Romania,3,2,|,australia,15,0
Romania,3,0,|,australia,15,0
Romania,3,0,|,australia,15,0
Romania,3,0,|,australia,15,0
Romania,3,0,|,australia,15,0
Romania,4,1,|,australia,15,0
Romania,6,2,|,australia,15,0
Romania,9,3,|,australia,15,0
Romania,9,0,|,australia,15,0
Romania,15,6,|,australia,15,0
Romania,15,0,|,australia,15,0
Romania,25,10,|,australia,15,0
Romania,45,20,|,australia,15,0
Romania,49,4,|,australia,15,0
Romania,89,40,|,australia,15,0
Romania,123,34,|,australia,25,10
Romania,131,8,|,australia,27,2
Romania,158,27,|,australia,30,3
Romania,184,26,|,australia,39,9
Romania,260,76,|,australia,52,13
Romania,277,17,|,australia,55,3
Romania,308,31,|,australia,60,5
Romania,367,59,|,australia,63,3
Romania,433,66,|,australia,76,13
Romania,576,143,|,australia,91,15
Romania,794,218,|,australia,107,16
Romania,906,112,|,australia,128,21
Romania,1029,123,|,australia,128,0
Romania,1292,263,|,australia,200,72
Romania,1452,160,|,australia,250,50
Romania,1815,363,|,australia,297,47
Romania,2109,294,|,australia,377,80
Romania,2245,136,|,australia,452,75
Romania,2460,215,|,australia,568,116
Romania,2738,278,|,australia,681,113
Romania,3183,445,|,australia,791,110
Romania,3613,430,|,australia,1071,280
Romania,3864,251,|,australia,1549,478
Romania,4057,193,|,australia,1682,133
Romania,4417,360,|,australia,2044,362
Romania,4761,344,|,australia,2364,320
Romania,5202,441,|,australia,2810,446
Romania,5467,265,|,australia,3143,333
Romania,5990,523,|,australia,3640,497
Romania,,,|,australia,3984,344
Romania,,,|,australia,4361,377
Romania,,,|,australia,4559,198
Romania,,,|,australia,4862,303
Romania,,,|,australia,5116,254
Romania,,,|,australia,5330,214
Romania,,,|,australia,5550,220
Romania,,,|,australia,5687,137
Romania,,,|,australia,5797,110
Romania,,,|,australia,5895,98
Romania,,,|,australia,6010,115
Romania,,,|,australia,6108,98
Romania,,,|,australia,6215,107
Romania,,,|,australia,6303,88
