Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Benin,6,,|,thailand,2,-2516
Benin,6,0,|,thailand,3,1
Benin,6,0,|,thailand,5,2
Benin,9,3,|,thailand,7,2
Benin,13,4,|,thailand,8,1
Benin,13,0,|,thailand,8,0
Benin,16,3,|,thailand,14,6
Benin,16,0,|,thailand,14,0
Benin,22,6,|,thailand,14,0
Benin,26,4,|,thailand,19,5
Benin,26,0,|,thailand,19,0
Benin,26,0,|,thailand,19,0
Benin,26,0,|,thailand,19,0
Benin,35,9,|,thailand,25,6
Benin,,,|,thailand,25,0
Benin,,,|,thailand,25,0
Benin,,,|,thailand,25,0
Benin,,,|,thailand,32,7
Benin,,,|,thailand,32,0
Benin,,,|,thailand,32,0
Benin,,,|,thailand,33,1
Benin,,,|,thailand,33,0
Benin,,,|,thailand,33,0
Benin,,,|,thailand,33,0
Benin,,,|,thailand,33,0
Benin,,,|,thailand,34,1
Benin,,,|,thailand,35,1
Benin,,,|,thailand,35,0
Benin,,,|,thailand,35,0
Benin,,,|,thailand,35,0
Benin,,,|,thailand,35,0
Benin,,,|,thailand,35,0
Benin,,,|,thailand,35,0
Benin,,,|,thailand,35,0
Benin,,,|,thailand,37,2
Benin,,,|,thailand,40,3
Benin,,,|,thailand,40,0
Benin,,,|,thailand,41,1
Benin,,,|,thailand,42,1
Benin,,,|,thailand,42,0
Benin,,,|,thailand,43,1
Benin,,,|,thailand,43,0
Benin,,,|,thailand,43,0
Benin,,,|,thailand,47,4
Benin,,,|,thailand,48,1
Benin,,,|,thailand,50,2
Benin,,,|,thailand,50,0
Benin,,,|,thailand,50,0
Benin,,,|,thailand,53,3
Benin,,,|,thailand,59,6
Benin,,,|,thailand,70,11
Benin,,,|,thailand,75,5
Benin,,,|,thailand,82,7
Benin,,,|,thailand,114,32
Benin,,,|,thailand,147,33
Benin,,,|,thailand,177,30
Benin,,,|,thailand,212,35
Benin,,,|,thailand,272,60
Benin,,,|,thailand,322,50
Benin,,,|,thailand,411,89
Benin,,,|,thailand,599,188
Benin,,,|,thailand,721,122
Benin,,,|,thailand,827,106
Benin,,,|,thailand,934,107
Benin,,,|,thailand,1045,111
Benin,,,|,thailand,1136,91
Benin,,,|,thailand,1245,109
Benin,,,|,thailand,1388,143
Benin,,,|,thailand,1524,136
Benin,,,|,thailand,1651,127
Benin,,,|,thailand,1771,120
Benin,,,|,thailand,1875,104
Benin,,,|,thailand,1978,103
Benin,,,|,thailand,2067,89
Benin,,,|,thailand,2169,102
Benin,,,|,thailand,2220,51
Benin,,,|,thailand,2258,38
Benin,,,|,thailand,2369,111
Benin,,,|,thailand,2423,54
Benin,,,|,thailand,2473,50
Benin,,,|,thailand,2518,45
