Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
"Macedonia, Republic of",48,,|,ukraine,1,-2510
"Macedonia, Republic of",67,19,|,ukraine,1,0
"Macedonia, Republic of",85,18,|,ukraine,1,0
"Macedonia, Republic of",115,30,|,ukraine,1,0
"Macedonia, Republic of",136,21,|,ukraine,1,0
"Macedonia, Republic of",148,12,|,ukraine,1,0
"Macedonia, Republic of",177,29,|,ukraine,1,0
"Macedonia, Republic of",201,24,|,ukraine,1,0
"Macedonia, Republic of",219,18,|,ukraine,1,0
"Macedonia, Republic of",241,22,|,ukraine,1,0
"Macedonia, Republic of",259,18,|,ukraine,3,2
"Macedonia, Republic of",285,26,|,ukraine,3,0
"Macedonia, Republic of",329,44,|,ukraine,3,0
"Macedonia, Republic of",354,25,|,ukraine,7,4
"Macedonia, Republic of",384,30,|,ukraine,14,7
"Macedonia, Republic of",430,46,|,ukraine,14,0
"Macedonia, Republic of",483,53,|,ukraine,16,2
"Macedonia, Republic of",555,72,|,ukraine,29,13
"Macedonia, Republic of",570,15,|,ukraine,47,18
"Macedonia, Republic of",599,29,|,ukraine,73,26
"Macedonia, Republic of",617,18,|,ukraine,73,0
"Macedonia, Republic of",663,46,|,ukraine,97,24
"Macedonia, Republic of",711,48,|,ukraine,145,48
"Macedonia, Republic of",,,|,ukraine,196,51
"Macedonia, Republic of",,,|,ukraine,310,114
"Macedonia, Republic of",,,|,ukraine,356,46
"Macedonia, Republic of",,,|,ukraine,475,119
"Macedonia, Republic of",,,|,ukraine,548,73
"Macedonia, Republic of",,,|,ukraine,645,97
"Macedonia, Republic of",,,|,ukraine,794,149
"Macedonia, Republic of",,,|,ukraine,897,103
"Macedonia, Republic of",,,|,ukraine,1072,175
"Macedonia, Republic of",,,|,ukraine,1225,153
"Macedonia, Republic of",,,|,ukraine,1308,83
"Macedonia, Republic of",,,|,ukraine,1319,11
"Macedonia, Republic of",,,|,ukraine,1462,143
"Macedonia, Republic of",,,|,ukraine,1668,206
"Macedonia, Republic of",,,|,ukraine,1892,224
"Macedonia, Republic of",,,|,ukraine,2203,311
"Macedonia, Republic of",,,|,ukraine,2511,308
