Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Russian Federation,13,,|,iran,2,-70027
Russian Federation,17,4,|,iran,5,3
Russian Federation,17,0,|,iran,18,13
Russian Federation,20,3,|,iran,28,10
Russian Federation,20,0,|,iran,43,15
Russian Federation,28,8,|,iran,61,18
Russian Federation,45,17,|,iran,95,34
Russian Federation,59,14,|,iran,139,44
Russian Federation,63,4,|,iran,245,106
Russian Federation,90,27,|,iran,388,143
Russian Federation,114,24,|,iran,593,205
Russian Federation,147,33,|,iran,978,385
Russian Federation,199,52,|,iran,1501,523
Russian Federation,253,54,|,iran,2336,835
Russian Federation,306,53,|,iran,2922,586
Russian Federation,367,61,|,iran,3513,591
Russian Federation,438,71,|,iran,4747,1234
Russian Federation,495,57,|,iran,5823,1076
Russian Federation,658,163,|,iran,6566,743
Russian Federation,840,182,|,iran,7161,595
Russian Federation,1036,196,|,iran,8042,881
Russian Federation,1264,228,|,iran,9000,958
Russian Federation,1534,270,|,iran,10075,1075
Russian Federation,1836,302,|,iran,11364,1289
Russian Federation,2337,501,|,iran,12729,1365
Russian Federation,2777,440,|,iran,13938,1209
Russian Federation,3548,771,|,iran,14991,1053
Russian Federation,4149,601,|,iran,16169,1178
Russian Federation,4731,582,|,iran,17361,1192
Russian Federation,5389,658,|,iran,18407,1046
Russian Federation,6343,954,|,iran,19644,1237
Russian Federation,7497,1154,|,iran,20610,966
Russian Federation,8672,1175,|,iran,21638,1028
Russian Federation,10131,1459,|,iran,23049,1411
Russian Federation,11917,1786,|,iran,24811,1762
Russian Federation,,,|,iran,27017,2206
Russian Federation,,,|,iran,29406,2389
Russian Federation,,,|,iran,32332,2926
Russian Federation,,,|,iran,35408,3076
Russian Federation,,,|,iran,38309,2901
Russian Federation,,,|,iran,41495,3186
Russian Federation,,,|,iran,44605,3110
Russian Federation,,,|,iran,47593,2988
Russian Federation,,,|,iran,50468,2875
Russian Federation,,,|,iran,53183,2715
Russian Federation,,,|,iran,55743,2560
Russian Federation,,,|,iran,58226,2483
Russian Federation,,,|,iran,60500,2274
Russian Federation,,,|,iran,62589,2089
Russian Federation,,,|,iran,64586,1997
Russian Federation,,,|,iran,66220,1634
Russian Federation,,,|,iran,68192,1972
Russian Federation,,,|,iran,70029,1837
