Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Russian Federation,2,,|,belgium,1,-28017
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,2,0,|,belgium,1,0
Russian Federation,3,1,|,belgium,1,0
Russian Federation,3,0,|,belgium,1,0
Russian Federation,3,0,|,belgium,1,0
Russian Federation,4,1,|,belgium,1,0
Russian Federation,13,9,|,belgium,1,0
Russian Federation,13,0,|,belgium,1,0
Russian Federation,17,4,|,belgium,2,1
Russian Federation,17,0,|,belgium,8,6
Russian Federation,20,3,|,belgium,13,5
Russian Federation,20,0,|,belgium,23,10
Russian Federation,28,8,|,belgium,50,27
Russian Federation,45,17,|,belgium,109,59
Russian Federation,59,14,|,belgium,169,60
Russian Federation,63,4,|,belgium,200,31
Russian Federation,90,27,|,belgium,239,39
Russian Federation,114,24,|,belgium,267,28
Russian Federation,147,33,|,belgium,314,47
Russian Federation,199,52,|,belgium,314,0
Russian Federation,253,54,|,belgium,559,245
Russian Federation,306,53,|,belgium,689,130
Russian Federation,367,61,|,belgium,886,197
Russian Federation,438,71,|,belgium,1058,172
Russian Federation,495,57,|,belgium,1243,185
Russian Federation,658,163,|,belgium,1486,243
Russian Federation,840,182,|,belgium,1795,309
Russian Federation,1036,196,|,belgium,2257,462
Russian Federation,1264,228,|,belgium,2815,558
Russian Federation,1534,270,|,belgium,3401,586
Russian Federation,1836,302,|,belgium,3743,342
Russian Federation,2337,501,|,belgium,4269,526
Russian Federation,2777,440,|,belgium,4937,668
Russian Federation,3548,771,|,belgium,6235,1298
Russian Federation,4149,601,|,belgium,7284,1049
Russian Federation,4731,582,|,belgium,9134,1850
Russian Federation,5389,658,|,belgium,10836,1702
Russian Federation,6343,954,|,belgium,11899,1063
Russian Federation,7497,1154,|,belgium,12775,876
Russian Federation,8672,1175,|,belgium,13964,1189
Russian Federation,10131,1459,|,belgium,15348,1384
Russian Federation,11917,1786,|,belgium,16770,1422
Russian Federation,,,|,belgium,18431,1661
Russian Federation,,,|,belgium,19691,1260
Russian Federation,,,|,belgium,20814,1123
Russian Federation,,,|,belgium,22194,1380
Russian Federation,,,|,belgium,23403,1209
Russian Federation,,,|,belgium,24983,1580
Russian Federation,,,|,belgium,26667,1684
Russian Federation,,,|,belgium,28018,1351
