Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Cuba,,,|,egypt,1,-1938
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,,,|,egypt,1,0
Cuba,3,,|,egypt,1,0
Cuba,4,1,|,egypt,1,0
Cuba,4,0,|,egypt,1,0
Cuba,4,0,|,egypt,1,0
Cuba,4,0,|,egypt,2,1
Cuba,5,1,|,egypt,2,0
Cuba,7,2,|,egypt,2,0
Cuba,11,4,|,egypt,2,0
Cuba,16,5,|,egypt,3,1
Cuba,21,5,|,egypt,15,12
Cuba,35,14,|,egypt,15,0
Cuba,40,5,|,egypt,49,34
Cuba,48,8,|,egypt,55,6
Cuba,57,9,|,egypt,59,4
Cuba,67,10,|,egypt,60,1
Cuba,80,13,|,egypt,67,7
Cuba,119,39,|,egypt,80,13
Cuba,139,20,|,egypt,109,29
Cuba,170,31,|,egypt,110,1
Cuba,186,16,|,egypt,150,40
Cuba,212,26,|,egypt,196,46
Cuba,233,21,|,egypt,196,0
Cuba,269,36,|,egypt,256,60
Cuba,288,19,|,egypt,285,29
Cuba,320,32,|,egypt,294,9
Cuba,350,30,|,egypt,327,33
Cuba,396,46,|,egypt,366,39
Cuba,457,61,|,egypt,402,36
Cuba,515,58,|,egypt,456,54
Cuba,564,49,|,egypt,495,39
Cuba,620,56,|,egypt,536,41
Cuba,,,|,egypt,576,40
Cuba,,,|,egypt,609,33
Cuba,,,|,egypt,656,47
Cuba,,,|,egypt,710,54
Cuba,,,|,egypt,779,69
Cuba,,,|,egypt,865,86
Cuba,,,|,egypt,985,120
Cuba,,,|,egypt,1070,85
Cuba,,,|,egypt,1173,103
Cuba,,,|,egypt,1322,149
Cuba,,,|,egypt,1450,128
Cuba,,,|,egypt,1560,110
Cuba,,,|,egypt,1699,139
Cuba,,,|,egypt,1794,95
Cuba,,,|,egypt,1939,145
