Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Cuba,4,,|,mexico,1,-3843
Cuba,4,0,|,mexico,4,3
Cuba,5,1,|,mexico,5,1
Cuba,7,2,|,mexico,5,0
Cuba,11,4,|,mexico,5,0
Cuba,16,5,|,mexico,5,0
Cuba,21,5,|,mexico,5,0
Cuba,35,14,|,mexico,6,1
Cuba,40,5,|,mexico,6,0
Cuba,48,8,|,mexico,7,1
Cuba,57,9,|,mexico,7,0
Cuba,67,10,|,mexico,7,0
Cuba,80,13,|,mexico,8,1
Cuba,119,39,|,mexico,12,4
Cuba,139,20,|,mexico,12,0
Cuba,170,31,|,mexico,26,14
Cuba,186,16,|,mexico,41,15
Cuba,212,26,|,mexico,53,12
Cuba,233,21,|,mexico,82,29
Cuba,269,36,|,mexico,93,11
Cuba,288,19,|,mexico,118,25
Cuba,320,32,|,mexico,164,46
Cuba,350,30,|,mexico,203,39
Cuba,396,46,|,mexico,251,48
Cuba,457,61,|,mexico,316,65
Cuba,515,58,|,mexico,367,51
Cuba,564,49,|,mexico,405,38
Cuba,,,|,mexico,475,70
Cuba,,,|,mexico,585,110
Cuba,,,|,mexico,717,132
Cuba,,,|,mexico,848,131
Cuba,,,|,mexico,993,145
Cuba,,,|,mexico,1094,101
Cuba,,,|,mexico,1215,121
Cuba,,,|,mexico,1378,163
Cuba,,,|,mexico,1510,132
Cuba,,,|,mexico,1688,178
Cuba,,,|,mexico,1890,202
Cuba,,,|,mexico,2143,253
Cuba,,,|,mexico,2439,296
Cuba,,,|,mexico,2785,346
Cuba,,,|,mexico,3181,396
Cuba,,,|,mexico,3441,260
Cuba,,,|,mexico,3844,403
