Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Myanmar,20,,|,congo-kinshasa,1,-222
Myanmar,21,1,|,congo-kinshasa,1,0
Myanmar,21,0,|,congo-kinshasa,2,1
Myanmar,22,1,|,congo-kinshasa,2,0
Myanmar,22,0,|,congo-kinshasa,2,0
Myanmar,22,0,|,congo-kinshasa,2,0
Myanmar,23,1,|,congo-kinshasa,3,1
Myanmar,27,4,|,congo-kinshasa,4,1
Myanmar,,,|,congo-kinshasa,14,10
Myanmar,,,|,congo-kinshasa,18,4
Myanmar,,,|,congo-kinshasa,23,5
Myanmar,,,|,congo-kinshasa,30,7
Myanmar,,,|,congo-kinshasa,36,6
Myanmar,,,|,congo-kinshasa,45,9
Myanmar,,,|,congo-kinshasa,48,3
Myanmar,,,|,congo-kinshasa,51,3
Myanmar,,,|,congo-kinshasa,51,0
Myanmar,,,|,congo-kinshasa,65,14
Myanmar,,,|,congo-kinshasa,65,0
Myanmar,,,|,congo-kinshasa,81,16
Myanmar,,,|,congo-kinshasa,98,17
Myanmar,,,|,congo-kinshasa,109,11
Myanmar,,,|,congo-kinshasa,134,25
Myanmar,,,|,congo-kinshasa,134,0
Myanmar,,,|,congo-kinshasa,154,20
Myanmar,,,|,congo-kinshasa,154,0
Myanmar,,,|,congo-kinshasa,161,7
Myanmar,,,|,congo-kinshasa,180,19
Myanmar,,,|,congo-kinshasa,180,0
Myanmar,,,|,congo-kinshasa,180,0
Myanmar,,,|,congo-kinshasa,215,35
Myanmar,,,|,congo-kinshasa,223,8
