Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Myanmar,,,|,egypt,1,-1938
Myanmar,,,|,egypt,1,0
Myanmar,,,|,egypt,1,0
Myanmar,,,|,egypt,1,0
Myanmar,,,|,egypt,1,0
Myanmar,,,|,egypt,1,0
Myanmar,8,,|,egypt,1,0
Myanmar,8,0,|,egypt,1,0
Myanmar,10,2,|,egypt,1,0
Myanmar,14,4,|,egypt,1,0
Myanmar,15,1,|,egypt,1,0
Myanmar,15,0,|,egypt,1,0
Myanmar,20,5,|,egypt,1,0
Myanmar,20,0,|,egypt,1,0
Myanmar,21,1,|,egypt,1,0
Myanmar,21,0,|,egypt,1,0
Myanmar,22,1,|,egypt,2,1
Myanmar,22,0,|,egypt,2,0
Myanmar,22,0,|,egypt,2,0
Myanmar,23,1,|,egypt,2,0
Myanmar,27,4,|,egypt,3,1
Myanmar,38,11,|,egypt,15,12
Myanmar,,,|,egypt,15,0
Myanmar,,,|,egypt,49,34
Myanmar,,,|,egypt,55,6
Myanmar,,,|,egypt,59,4
Myanmar,,,|,egypt,60,1
Myanmar,,,|,egypt,67,7
Myanmar,,,|,egypt,80,13
Myanmar,,,|,egypt,109,29
Myanmar,,,|,egypt,110,1
Myanmar,,,|,egypt,150,40
Myanmar,,,|,egypt,196,46
Myanmar,,,|,egypt,196,0
Myanmar,,,|,egypt,256,60
Myanmar,,,|,egypt,285,29
Myanmar,,,|,egypt,294,9
Myanmar,,,|,egypt,327,33
Myanmar,,,|,egypt,366,39
Myanmar,,,|,egypt,402,36
Myanmar,,,|,egypt,456,54
Myanmar,,,|,egypt,495,39
Myanmar,,,|,egypt,536,41
Myanmar,,,|,egypt,576,40
Myanmar,,,|,egypt,609,33
Myanmar,,,|,egypt,656,47
Myanmar,,,|,egypt,710,54
Myanmar,,,|,egypt,779,69
Myanmar,,,|,egypt,865,86
Myanmar,,,|,egypt,985,120
Myanmar,,,|,egypt,1070,85
Myanmar,,,|,egypt,1173,103
Myanmar,,,|,egypt,1322,149
Myanmar,,,|,egypt,1450,128
Myanmar,,,|,egypt,1560,110
Myanmar,,,|,egypt,1699,139
Myanmar,,,|,egypt,1794,95
Myanmar,,,|,egypt,1939,145
