Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Myanmar,10,,|,ecuador,6,-7251
Myanmar,14,4,|,ecuador,6,0
Myanmar,15,1,|,ecuador,7,1
Myanmar,15,0,|,ecuador,10,3
Myanmar,20,5,|,ecuador,13,3
Myanmar,20,0,|,ecuador,13,0
Myanmar,21,1,|,ecuador,13,0
Myanmar,21,0,|,ecuador,14,1
Myanmar,22,1,|,ecuador,15,1
Myanmar,22,0,|,ecuador,15,0
Myanmar,22,0,|,ecuador,17,2
Myanmar,23,1,|,ecuador,17,0
Myanmar,27,4,|,ecuador,17,0
Myanmar,,,|,ecuador,28,11
Myanmar,,,|,ecuador,28,0
Myanmar,,,|,ecuador,37,9
Myanmar,,,|,ecuador,58,21
Myanmar,,,|,ecuador,111,53
Myanmar,,,|,ecuador,199,88
Myanmar,,,|,ecuador,367,168
Myanmar,,,|,ecuador,506,139
Myanmar,,,|,ecuador,789,283
Myanmar,,,|,ecuador,981,192
Myanmar,,,|,ecuador,1082,101
Myanmar,,,|,ecuador,1173,91
Myanmar,,,|,ecuador,1403,230
Myanmar,,,|,ecuador,1595,192
Myanmar,,,|,ecuador,1823,228
Myanmar,,,|,ecuador,1924,101
Myanmar,,,|,ecuador,1962,38
Myanmar,,,|,ecuador,2240,278
Myanmar,,,|,ecuador,2748,508
Myanmar,,,|,ecuador,3163,415
Myanmar,,,|,ecuador,3368,205
Myanmar,,,|,ecuador,3465,97
Myanmar,,,|,ecuador,3646,181
Myanmar,,,|,ecuador,3747,101
Myanmar,,,|,ecuador,3747,0
Myanmar,,,|,ecuador,4450,703
Myanmar,,,|,ecuador,4965,515
Myanmar,,,|,ecuador,7161,2196
Myanmar,,,|,ecuador,7257,96
