Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Myanmar,,,|,thailand,2,-2516
Myanmar,,,|,thailand,3,1
Myanmar,,,|,thailand,5,2
Myanmar,,,|,thailand,7,2
Myanmar,,,|,thailand,8,1
Myanmar,,,|,thailand,8,0
Myanmar,,,|,thailand,14,6
Myanmar,,,|,thailand,14,0
Myanmar,,,|,thailand,14,0
Myanmar,,,|,thailand,19,5
Myanmar,,,|,thailand,19,0
Myanmar,,,|,thailand,19,0
Myanmar,,,|,thailand,19,0
Myanmar,,,|,thailand,25,6
Myanmar,,,|,thailand,25,0
Myanmar,,,|,thailand,25,0
Myanmar,,,|,thailand,25,0
Myanmar,,,|,thailand,32,7
Myanmar,,,|,thailand,32,0
Myanmar,,,|,thailand,32,0
Myanmar,,,|,thailand,33,1
Myanmar,,,|,thailand,33,0
Myanmar,,,|,thailand,33,0
Myanmar,,,|,thailand,33,0
Myanmar,,,|,thailand,33,0
Myanmar,,,|,thailand,34,1
Myanmar,,,|,thailand,35,1
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,35,0
Myanmar,,,|,thailand,37,2
Myanmar,8,,|,thailand,40,3
Myanmar,8,0,|,thailand,40,0
Myanmar,10,2,|,thailand,41,1
Myanmar,14,4,|,thailand,42,1
Myanmar,15,1,|,thailand,42,0
Myanmar,15,0,|,thailand,43,1
Myanmar,20,5,|,thailand,43,0
Myanmar,20,0,|,thailand,43,0
Myanmar,21,1,|,thailand,47,4
Myanmar,21,0,|,thailand,48,1
Myanmar,22,1,|,thailand,50,2
Myanmar,22,0,|,thailand,50,0
Myanmar,22,0,|,thailand,50,0
Myanmar,23,1,|,thailand,53,3
Myanmar,27,4,|,thailand,59,6
Myanmar,38,11,|,thailand,70,11
Myanmar,,,|,thailand,75,5
Myanmar,,,|,thailand,82,7
Myanmar,,,|,thailand,114,32
Myanmar,,,|,thailand,147,33
Myanmar,,,|,thailand,177,30
Myanmar,,,|,thailand,212,35
Myanmar,,,|,thailand,272,60
Myanmar,,,|,thailand,322,50
Myanmar,,,|,thailand,411,89
Myanmar,,,|,thailand,599,188
Myanmar,,,|,thailand,721,122
Myanmar,,,|,thailand,827,106
Myanmar,,,|,thailand,934,107
Myanmar,,,|,thailand,1045,111
Myanmar,,,|,thailand,1136,91
Myanmar,,,|,thailand,1245,109
Myanmar,,,|,thailand,1388,143
Myanmar,,,|,thailand,1524,136
Myanmar,,,|,thailand,1651,127
Myanmar,,,|,thailand,1771,120
Myanmar,,,|,thailand,1875,104
Myanmar,,,|,thailand,1978,103
Myanmar,,,|,thailand,2067,89
Myanmar,,,|,thailand,2169,102
Myanmar,,,|,thailand,2220,51
Myanmar,,,|,thailand,2258,38
Myanmar,,,|,thailand,2369,111
Myanmar,,,|,thailand,2423,54
Myanmar,,,|,thailand,2473,50
Myanmar,,,|,thailand,2518,45
