Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Myanmar,21,,|,burkina-faso,1,-483
Myanmar,22,1,|,burkina-faso,2,1
Myanmar,22,0,|,burkina-faso,2,0
Myanmar,22,0,|,burkina-faso,2,0
Myanmar,23,1,|,burkina-faso,2,0
Myanmar,27,4,|,burkina-faso,3,1
Myanmar,,,|,burkina-faso,15,12
Myanmar,,,|,burkina-faso,15,0
Myanmar,,,|,burkina-faso,20,5
Myanmar,,,|,burkina-faso,33,13
Myanmar,,,|,burkina-faso,40,7
Myanmar,,,|,burkina-faso,64,24
Myanmar,,,|,burkina-faso,75,11
Myanmar,,,|,burkina-faso,99,24
Myanmar,,,|,burkina-faso,114,15
Myanmar,,,|,burkina-faso,146,32
Myanmar,,,|,burkina-faso,152,6
Myanmar,,,|,burkina-faso,180,28
Myanmar,,,|,burkina-faso,207,27
Myanmar,,,|,burkina-faso,222,15
Myanmar,,,|,burkina-faso,246,24
Myanmar,,,|,burkina-faso,261,15
Myanmar,,,|,burkina-faso,282,21
Myanmar,,,|,burkina-faso,288,6
Myanmar,,,|,burkina-faso,302,14
Myanmar,,,|,burkina-faso,318,16
Myanmar,,,|,burkina-faso,345,27
Myanmar,,,|,burkina-faso,364,19
Myanmar,,,|,burkina-faso,384,20
Myanmar,,,|,burkina-faso,414,30
Myanmar,,,|,burkina-faso,443,29
Myanmar,,,|,burkina-faso,443,0
Myanmar,,,|,burkina-faso,484,41
