Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Myanmar,,,|,germany,1,-124907
Myanmar,,,|,germany,4,3
Myanmar,,,|,germany,4,0
Myanmar,,,|,germany,4,0
Myanmar,,,|,germany,5,1
Myanmar,,,|,germany,8,3
Myanmar,,,|,germany,10,2
Myanmar,,,|,germany,12,2
Myanmar,,,|,germany,12,0
Myanmar,,,|,germany,12,0
Myanmar,,,|,germany,12,0
Myanmar,,,|,germany,13,1
Myanmar,,,|,germany,13,0
Myanmar,,,|,germany,14,1
Myanmar,,,|,germany,14,0
Myanmar,8,,|,germany,16,2
Myanmar,8,0,|,germany,16,0
Myanmar,10,2,|,germany,16,0
Myanmar,14,4,|,germany,16,0
Myanmar,15,1,|,germany,16,0
Myanmar,15,0,|,germany,16,0
Myanmar,20,5,|,germany,16,0
Myanmar,20,0,|,germany,16,0
Myanmar,21,1,|,germany,16,0
Myanmar,21,0,|,germany,16,0
Myanmar,22,1,|,germany,16,0
Myanmar,22,0,|,germany,16,0
Myanmar,22,0,|,germany,16,0
Myanmar,23,1,|,germany,16,0
Myanmar,27,4,|,germany,17,1
Myanmar,38,11,|,germany,27,10
Myanmar,,,|,germany,46,19
Myanmar,,,|,germany,48,2
Myanmar,,,|,germany,79,31
Myanmar,,,|,germany,130,51
Myanmar,,,|,germany,159,29
Myanmar,,,|,germany,196,37
Myanmar,,,|,germany,262,66
Myanmar,,,|,germany,482,220
Myanmar,,,|,germany,670,188
Myanmar,,,|,germany,799,129
Myanmar,,,|,germany,1040,241
Myanmar,,,|,germany,1176,136
Myanmar,,,|,germany,1457,281
Myanmar,,,|,germany,1908,451
Myanmar,,,|,germany,2078,170
Myanmar,,,|,germany,3675,1597
Myanmar,,,|,germany,4585,910
Myanmar,,,|,germany,5795,1210
Myanmar,,,|,germany,7272,1477
Myanmar,,,|,germany,9257,1985
Myanmar,,,|,germany,12327,3070
Myanmar,,,|,germany,15320,2993
Myanmar,,,|,germany,19848,4528
Myanmar,,,|,germany,22213,2365
Myanmar,,,|,germany,24873,2660
Myanmar,,,|,germany,29056,4183
Myanmar,,,|,germany,32986,3930
Myanmar,,,|,germany,37323,4337
Myanmar,,,|,germany,43938,6615
Myanmar,,,|,germany,50871,6933
Myanmar,,,|,germany,57695,6824
Myanmar,,,|,germany,62095,4400
Myanmar,,,|,germany,66885,4790
Myanmar,,,|,germany,71808,4923
Myanmar,,,|,germany,77872,6064
Myanmar,,,|,germany,84794,6922
Myanmar,,,|,germany,91159,6365
Myanmar,,,|,germany,96092,4933
Myanmar,,,|,germany,100123,4031
Myanmar,,,|,germany,103374,3251
Myanmar,,,|,germany,107663,4289
Myanmar,,,|,germany,113296,5633
Myanmar,,,|,germany,118181,4885
Myanmar,,,|,germany,122171,3990
Myanmar,,,|,germany,124908,2737
