Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Singapore,313,,|,brazil,1,-20726
Singapore,345,32,|,brazil,1,0
Singapore,385,40,|,brazil,1,0
Singapore,432,47,|,brazil,2,1
Singapore,455,23,|,brazil,2,0
Singapore,509,54,|,brazil,2,0
Singapore,558,49,|,brazil,2,0
Singapore,631,73,|,brazil,4,2
Singapore,683,52,|,brazil,4,0
Singapore,732,49,|,brazil,13,9
Singapore,802,70,|,brazil,13,0
Singapore,844,42,|,brazil,20,7
Singapore,879,35,|,brazil,25,5
Singapore,926,47,|,brazil,31,6
Singapore,1000,74,|,brazil,38,7
Singapore,1049,49,|,brazil,52,14
Singapore,1114,65,|,brazil,151,99
Singapore,1189,75,|,brazil,151,0
Singapore,1309,120,|,brazil,162,11
Singapore,1375,66,|,brazil,200,38
Singapore,1481,106,|,brazil,321,121
Singapore,1623,142,|,brazil,372,51
Singapore,1910,287,|,brazil,621,249
Singapore,2108,198,|,brazil,793,172
Singapore,,,|,brazil,1021,228
Singapore,,,|,brazil,1546,525
Singapore,,,|,brazil,1924,378
Singapore,,,|,brazil,2247,323
Singapore,,,|,brazil,2554,307
Singapore,,,|,brazil,2985,431
Singapore,,,|,brazil,3417,432
Singapore,,,|,brazil,3904,487
Singapore,,,|,brazil,4256,352
Singapore,,,|,brazil,4579,323
Singapore,,,|,brazil,5717,1138
Singapore,,,|,brazil,6836,1119
Singapore,,,|,brazil,8044,1208
Singapore,,,|,brazil,9056,1012
Singapore,,,|,brazil,10360,1304
Singapore,,,|,brazil,11130,770
Singapore,,,|,brazil,12161,1031
Singapore,,,|,brazil,14034,1873
Singapore,,,|,brazil,16170,2136
Singapore,,,|,brazil,18092,1922
Singapore,,,|,brazil,19638,1546
Singapore,,,|,brazil,20727,1089
