Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Singapore,117,,|,qatar,1,-2727
Singapore,130,13,|,qatar,3,2
Singapore,138,8,|,qatar,3,0
Singapore,150,12,|,qatar,7,4
Singapore,150,0,|,qatar,8,1
Singapore,160,10,|,qatar,8,0
Singapore,178,18,|,qatar,8,0
Singapore,178,0,|,qatar,8,0
Singapore,200,22,|,qatar,15,7
Singapore,212,12,|,qatar,18,3
Singapore,226,14,|,qatar,24,6
Singapore,243,17,|,qatar,262,238
Singapore,266,23,|,qatar,262,0
Singapore,313,47,|,qatar,320,58
Singapore,345,32,|,qatar,337,17
Singapore,385,40,|,qatar,401,64
Singapore,432,47,|,qatar,439,38
Singapore,455,23,|,qatar,439,0
Singapore,509,54,|,qatar,452,13
Singapore,558,49,|,qatar,460,8
Singapore,631,73,|,qatar,470,10
Singapore,683,52,|,qatar,481,11
Singapore,732,49,|,qatar,494,13
Singapore,802,70,|,qatar,501,7
Singapore,844,42,|,qatar,526,25
Singapore,879,35,|,qatar,537,11
Singapore,926,47,|,qatar,549,12
Singapore,1000,74,|,qatar,562,13
Singapore,1049,49,|,qatar,590,28
Singapore,1114,65,|,qatar,634,44
Singapore,1189,75,|,qatar,693,59
Singapore,1309,120,|,qatar,781,88
Singapore,1375,66,|,qatar,835,54
Singapore,1481,106,|,qatar,949,114
Singapore,1623,142,|,qatar,1075,126
Singapore,1910,287,|,qatar,1325,250
Singapore,2108,198,|,qatar,1604,279
Singapore,,,|,qatar,1832,228
Singapore,,,|,qatar,2057,225
Singapore,,,|,qatar,2210,153
Singapore,,,|,qatar,2376,166
Singapore,,,|,qatar,2512,136
Singapore,,,|,qatar,2728,216
