Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Germany,46,,|,brazil,1,-20726
Germany,48,2,|,brazil,1,0
Germany,79,31,|,brazil,1,0
Germany,130,51,|,brazil,2,1
Germany,159,29,|,brazil,2,0
Germany,196,37,|,brazil,2,0
Germany,262,66,|,brazil,2,0
Germany,482,220,|,brazil,4,2
Germany,670,188,|,brazil,4,0
Germany,799,129,|,brazil,13,9
Germany,1040,241,|,brazil,13,0
Germany,1176,136,|,brazil,20,7
Germany,1457,281,|,brazil,25,5
Germany,1908,451,|,brazil,31,6
Germany,2078,170,|,brazil,38,7
Germany,3675,1597,|,brazil,52,14
Germany,4585,910,|,brazil,151,99
Germany,5795,1210,|,brazil,151,0
Germany,7272,1477,|,brazil,162,11
Germany,9257,1985,|,brazil,200,38
Germany,12327,3070,|,brazil,321,121
Germany,15320,2993,|,brazil,372,51
Germany,19848,4528,|,brazil,621,249
Germany,22213,2365,|,brazil,793,172
Germany,24873,2660,|,brazil,1021,228
Germany,29056,4183,|,brazil,1546,525
Germany,32986,3930,|,brazil,1924,378
Germany,37323,4337,|,brazil,2247,323
Germany,43938,6615,|,brazil,2554,307
Germany,50871,6933,|,brazil,2985,431
Germany,57695,6824,|,brazil,3417,432
Germany,62095,4400,|,brazil,3904,487
Germany,66885,4790,|,brazil,4256,352
Germany,71808,4923,|,brazil,4579,323
Germany,77872,6064,|,brazil,5717,1138
Germany,84794,6922,|,brazil,6836,1119
Germany,91159,6365,|,brazil,8044,1208
Germany,96092,4933,|,brazil,9056,1012
Germany,100123,4031,|,brazil,10360,1304
Germany,103374,3251,|,brazil,11130,770
Germany,107663,4289,|,brazil,12161,1031
Germany,113296,5633,|,brazil,14034,1873
Germany,118181,4885,|,brazil,16170,2136
Germany,122171,3990,|,brazil,18092,1922
Germany,,,|,brazil,19638,1546
Germany,,,|,brazil,20727,1089
