Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Germany,37323,,|,china,548,-82466
Germany,43938,6615,|,china,643,95
Germany,50871,6933,|,china,920,277
Germany,57695,6824,|,china,1406,486
Germany,62095,4400,|,china,2075,669
Germany,66885,4790,|,china,2877,802
Germany,71808,4923,|,china,5509,2632
Germany,77872,6064,|,china,6087,578
Germany,84794,6922,|,china,8141,2054
Germany,91159,6365,|,china,9802,1661
Germany,96092,4933,|,china,11891,2089
Germany,100123,4031,|,china,16630,4739
Germany,103374,3251,|,china,19716,3086
Germany,107663,4289,|,china,23707,3991
Germany,113296,5633,|,china,27440,3733
Germany,118181,4885,|,china,30587,3147
Germany,122171,3990,|,china,34110,3523
Germany,,,|,china,36814,2704
Germany,,,|,china,39829,3015
Germany,,,|,china,42354,2525
Germany,,,|,china,44386,2032
Germany,,,|,china,44759,373
Germany,,,|,china,59895,15136
Germany,,,|,china,66358,6463
Germany,,,|,china,68413,2055
Germany,,,|,china,70513,2100
Germany,,,|,china,72434,1921
Germany,,,|,china,74211,1777
Germany,,,|,china,74619,408
Germany,,,|,china,75077,458
Germany,,,|,china,75550,473
Germany,,,|,china,77001,1451
Germany,,,|,china,77022,21
Germany,,,|,china,77241,219
Germany,,,|,china,77754,513
Germany,,,|,china,78166,412
Germany,,,|,china,78600,434
Germany,,,|,china,78928,328
Germany,,,|,china,79356,428
Germany,,,|,china,79932,576
Germany,,,|,china,80136,204
Germany,,,|,china,80261,125
Germany,,,|,china,80386,125
Germany,,,|,china,80537,151
Germany,,,|,china,80690,153
Germany,,,|,china,80770,80
Germany,,,|,china,80823,53
Germany,,,|,china,80860,37
Germany,,,|,china,80887,27
Germany,,,|,china,80921,34
Germany,,,|,china,80932,11
Germany,,,|,china,80945,13
Germany,,,|,china,80977,32
Germany,,,|,china,81003,26
Germany,,,|,china,81033,30
Germany,,,|,china,81058,25
Germany,,,|,china,81102,44
Germany,,,|,china,81156,54
Germany,,,|,china,81250,94
Germany,,,|,china,81305,55
Germany,,,|,china,81435,130
Germany,,,|,china,81498,63
Germany,,,|,china,81591,93
Germany,,,|,china,81661,70
Germany,,,|,china,81782,121
Germany,,,|,china,81897,115
Germany,,,|,china,81999,102
Germany,,,|,china,82122,123
Germany,,,|,china,82198,76
Germany,,,|,china,82279,81
Germany,,,|,china,82361,82
Germany,,,|,china,82432,71
Germany,,,|,china,82511,79
Germany,,,|,china,82543,32
Germany,,,|,china,82602,59
Germany,,,|,china,82665,63
Germany,,,|,china,82718,53
Germany,,,|,china,82809,91
Germany,,,|,china,82883,74
Germany,,,|,china,82941,58
Germany,,,|,china,83014,73
