Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Germany,12,,|,belgium,1,-28017
Germany,12,0,|,belgium,1,0
Germany,13,1,|,belgium,1,0
Germany,13,0,|,belgium,1,0
Germany,14,1,|,belgium,1,0
Germany,14,0,|,belgium,1,0
Germany,16,2,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,16,0,|,belgium,1,0
Germany,17,1,|,belgium,1,0
Germany,27,10,|,belgium,1,0
Germany,46,19,|,belgium,1,0
Germany,48,2,|,belgium,1,0
Germany,79,31,|,belgium,1,0
Germany,130,51,|,belgium,1,0
Germany,159,29,|,belgium,2,1
Germany,196,37,|,belgium,8,6
Germany,262,66,|,belgium,13,5
Germany,482,220,|,belgium,23,10
Germany,670,188,|,belgium,50,27
Germany,799,129,|,belgium,109,59
Germany,1040,241,|,belgium,169,60
Germany,1176,136,|,belgium,200,31
Germany,1457,281,|,belgium,239,39
Germany,1908,451,|,belgium,267,28
Germany,2078,170,|,belgium,314,47
Germany,3675,1597,|,belgium,314,0
Germany,4585,910,|,belgium,559,245
Germany,5795,1210,|,belgium,689,130
Germany,7272,1477,|,belgium,886,197
Germany,9257,1985,|,belgium,1058,172
Germany,12327,3070,|,belgium,1243,185
Germany,15320,2993,|,belgium,1486,243
Germany,19848,4528,|,belgium,1795,309
Germany,22213,2365,|,belgium,2257,462
Germany,24873,2660,|,belgium,2815,558
Germany,29056,4183,|,belgium,3401,586
Germany,32986,3930,|,belgium,3743,342
Germany,37323,4337,|,belgium,4269,526
Germany,43938,6615,|,belgium,4937,668
Germany,50871,6933,|,belgium,6235,1298
Germany,57695,6824,|,belgium,7284,1049
Germany,62095,4400,|,belgium,9134,1850
Germany,66885,4790,|,belgium,10836,1702
Germany,71808,4923,|,belgium,11899,1063
Germany,77872,6064,|,belgium,12775,876
Germany,84794,6922,|,belgium,13964,1189
Germany,91159,6365,|,belgium,15348,1384
Germany,96092,4933,|,belgium,16770,1422
Germany,100123,4031,|,belgium,18431,1661
Germany,103374,3251,|,belgium,19691,1260
Germany,107663,4289,|,belgium,20814,1123
Germany,113296,5633,|,belgium,22194,1380
Germany,118181,4885,|,belgium,23403,1209
Germany,122171,3990,|,belgium,24983,1580
Germany,,,|,belgium,26667,1684
Germany,,,|,belgium,28018,1351
