Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Costa Rica,50,,|,cuba,3,-617
Costa Rica,69,19,|,cuba,4,1
Costa Rica,89,20,|,cuba,4,0
Costa Rica,117,28,|,cuba,4,0
Costa Rica,134,17,|,cuba,4,0
Costa Rica,158,24,|,cuba,5,1
Costa Rica,177,19,|,cuba,7,2
Costa Rica,201,24,|,cuba,11,4
Costa Rica,231,30,|,cuba,16,5
Costa Rica,263,32,|,cuba,21,5
Costa Rica,295,32,|,cuba,35,14
Costa Rica,314,19,|,cuba,40,5
Costa Rica,330,16,|,cuba,48,8
Costa Rica,347,17,|,cuba,57,9
Costa Rica,375,28,|,cuba,67,10
Costa Rica,396,21,|,cuba,80,13
Costa Rica,416,20,|,cuba,119,39
Costa Rica,435,19,|,cuba,139,20
Costa Rica,454,19,|,cuba,170,31
Costa Rica,467,13,|,cuba,186,16
Costa Rica,483,16,|,cuba,212,26
Costa Rica,502,19,|,cuba,233,21
Costa Rica,539,37,|,cuba,269,36
Costa Rica,558,19,|,cuba,288,19
Costa Rica,,,|,cuba,320,32
Costa Rica,,,|,cuba,350,30
Costa Rica,,,|,cuba,396,46
Costa Rica,,,|,cuba,457,61
Costa Rica,,,|,cuba,515,58
Costa Rica,,,|,cuba,564,49
Costa Rica,,,|,cuba,620,56
