Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Costa Rica,158,,|,montenegro,2,-261
Costa Rica,177,19,|,montenegro,2,0
Costa Rica,201,24,|,montenegro,3,1
Costa Rica,231,30,|,montenegro,14,11
Costa Rica,263,32,|,montenegro,14,0
Costa Rica,295,32,|,montenegro,21,7
Costa Rica,314,19,|,montenegro,27,6
Costa Rica,330,16,|,montenegro,47,20
Costa Rica,347,17,|,montenegro,52,5
Costa Rica,375,28,|,montenegro,69,17
Costa Rica,396,21,|,montenegro,82,13
Costa Rica,416,20,|,montenegro,84,2
Costa Rica,435,19,|,montenegro,85,1
Costa Rica,454,19,|,montenegro,91,6
Costa Rica,467,13,|,montenegro,109,18
Costa Rica,483,16,|,montenegro,123,14
Costa Rica,502,19,|,montenegro,144,21
Costa Rica,539,37,|,montenegro,174,30
Costa Rica,558,19,|,montenegro,201,27
Costa Rica,,,|,montenegro,214,13
Costa Rica,,,|,montenegro,233,19
Costa Rica,,,|,montenegro,241,8
Costa Rica,,,|,montenegro,248,7
Costa Rica,,,|,montenegro,252,4
Costa Rica,,,|,montenegro,255,3
Costa Rica,,,|,montenegro,263,8
