Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Grenada,7,,|,oman,2,-544
Grenada,7,0,|,oman,2,0
Grenada,7,0,|,oman,4,2
Grenada,9,2,|,oman,4,0
Grenada,9,0,|,oman,4,0
Grenada,9,0,|,oman,6,2
Grenada,9,0,|,oman,6,0
Grenada,10,1,|,oman,6,0
Grenada,12,2,|,oman,12,6
Grenada,12,0,|,oman,15,3
Grenada,12,0,|,oman,16,1
Grenada,12,0,|,oman,16,0
Grenada,12,0,|,oman,16,0
Grenada,12,0,|,oman,16,0
Grenada,12,0,|,oman,16,0
Grenada,14,2,|,oman,18,2
Grenada,,,|,oman,18,0
Grenada,,,|,oman,18,0
Grenada,,,|,oman,19,1
Grenada,,,|,oman,19,0
Grenada,,,|,oman,22,3
Grenada,,,|,oman,22,0
Grenada,,,|,oman,24,2
Grenada,,,|,oman,39,15
Grenada,,,|,oman,48,9
Grenada,,,|,oman,48,0
Grenada,,,|,oman,52,4
Grenada,,,|,oman,55,3
Grenada,,,|,oman,66,11
Grenada,,,|,oman,84,18
Grenada,,,|,oman,99,15
Grenada,,,|,oman,109,10
Grenada,,,|,oman,131,22
Grenada,,,|,oman,152,21
Grenada,,,|,oman,167,15
Grenada,,,|,oman,179,12
Grenada,,,|,oman,192,13
Grenada,,,|,oman,210,18
Grenada,,,|,oman,231,21
Grenada,,,|,oman,252,21
Grenada,,,|,oman,277,25
Grenada,,,|,oman,298,21
Grenada,,,|,oman,331,33
Grenada,,,|,oman,371,40
Grenada,,,|,oman,419,48
Grenada,,,|,oman,457,38
Grenada,,,|,oman,484,27
Grenada,,,|,oman,546,62
