Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Grenada,,,|,india,1,-8445
Grenada,,,|,india,1,0
Grenada,,,|,india,1,0
Grenada,,,|,india,2,1
Grenada,,,|,india,3,1
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,,,|,india,3,0
Grenada,1,,|,india,3,0
Grenada,1,0,|,india,3,0
Grenada,1,0,|,india,3,0
Grenada,1,0,|,india,3,0
Grenada,7,6,|,india,3,0
Grenada,7,0,|,india,3,0
Grenada,7,0,|,india,3,0
Grenada,9,2,|,india,3,0
Grenada,9,0,|,india,3,0
Grenada,9,0,|,india,3,0
Grenada,9,0,|,india,3,0
Grenada,10,1,|,india,3,0
Grenada,12,2,|,india,3,0
Grenada,12,0,|,india,3,0
Grenada,12,0,|,india,3,0
Grenada,12,0,|,india,3,0
Grenada,12,0,|,india,3,0
Grenada,12,0,|,india,3,0
Grenada,12,0,|,india,3,0
Grenada,14,2,|,india,5,2
Grenada,14,0,|,india,5,0
Grenada,,,|,india,28,23
Grenada,,,|,india,30,2
Grenada,,,|,india,31,1
Grenada,,,|,india,34,3
Grenada,,,|,india,39,5
Grenada,,,|,india,43,4
Grenada,,,|,india,56,13
Grenada,,,|,india,62,6
Grenada,,,|,india,73,11
Grenada,,,|,india,82,9
Grenada,,,|,india,102,20
Grenada,,,|,india,113,11
Grenada,,,|,india,119,6
Grenada,,,|,india,142,23
Grenada,,,|,india,156,14
Grenada,,,|,india,194,38
Grenada,,,|,india,244,50
Grenada,,,|,india,330,86
Grenada,,,|,india,396,66
Grenada,,,|,india,499,103
Grenada,,,|,india,536,37
Grenada,,,|,india,657,121
Grenada,,,|,india,727,70
Grenada,,,|,india,887,160
Grenada,,,|,india,987,100
Grenada,,,|,india,1024,37
Grenada,,,|,india,1251,227
Grenada,,,|,india,1397,146
Grenada,,,|,india,1998,601
Grenada,,,|,india,2543,545
Grenada,,,|,india,2567,24
Grenada,,,|,india,3082,515
Grenada,,,|,india,3588,506
Grenada,,,|,india,4778,1190
Grenada,,,|,india,5311,533
Grenada,,,|,india,5916,605
Grenada,,,|,india,6725,809
Grenada,,,|,india,7598,873
Grenada,,,|,india,8446,848
