Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Greece,,,|,finland,1,-2904
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,,,|,finland,1,0
Greece,1,,|,finland,1,0
Greece,3,2,|,finland,1,0
Greece,4,1,|,finland,1,0
Greece,4,0,|,finland,1,0
Greece,7,3,|,finland,1,0
Greece,7,0,|,finland,1,0
Greece,7,0,|,finland,1,0
Greece,9,2,|,finland,1,0
Greece,31,22,|,finland,1,0
Greece,45,14,|,finland,1,0
Greece,46,1,|,finland,1,0
Greece,73,27,|,finland,1,0
Greece,73,0,|,finland,1,0
Greece,89,16,|,finland,1,0
Greece,99,10,|,finland,1,0
Greece,99,0,|,finland,1,0
Greece,190,91,|,finland,1,0
Greece,228,38,|,finland,1,0
Greece,331,103,|,finland,1,0
Greece,331,0,|,finland,2,1
Greece,387,56,|,finland,2,0
Greece,418,31,|,finland,2,0
Greece,418,0,|,finland,3,1
Greece,495,77,|,finland,6,3
Greece,530,35,|,finland,6,0
Greece,624,94,|,finland,6,0
Greece,695,71,|,finland,6,0
Greece,743,48,|,finland,12,6
Greece,821,78,|,finland,15,3
Greece,892,71,|,finland,15,0
Greece,966,74,|,finland,23,8
Greece,1061,95,|,finland,30,7
Greece,1156,95,|,finland,40,10
Greece,1212,56,|,finland,59,19
Greece,1314,102,|,finland,59,0
Greece,1415,101,|,finland,155,96
Greece,1544,129,|,finland,225,70
Greece,1613,69,|,finland,244,19
Greece,1673,60,|,finland,277,33
Greece,1735,62,|,finland,321,44
Greece,1755,20,|,finland,336,15
Greece,1832,77,|,finland,400,64
Greece,1884,52,|,finland,450,50
Greece,1955,71,|,finland,523,73
Greece,2011,56,|,finland,626,103
Greece,2081,70,|,finland,700,74
Greece,,,|,finland,792,92
Greece,,,|,finland,880,88
Greece,,,|,finland,958,78
Greece,,,|,finland,1041,83
Greece,,,|,finland,1167,126
Greece,,,|,finland,1240,73
Greece,,,|,finland,1352,112
Greece,,,|,finland,1418,66
Greece,,,|,finland,1446,28
Greece,,,|,finland,1518,72
Greece,,,|,finland,1615,97
Greece,,,|,finland,1882,267
Greece,,,|,finland,1927,45
Greece,,,|,finland,2176,249
Greece,,,|,finland,2308,132
Greece,,,|,finland,2487,179
Greece,,,|,finland,2605,118
Greece,,,|,finland,2769,164
Greece,,,|,finland,2905,136
