Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Greece,,,|,singapore,1,-2298
Greece,,,|,singapore,3,2
Greece,,,|,singapore,3,0
Greece,,,|,singapore,4,1
Greece,,,|,singapore,5,1
Greece,,,|,singapore,7,2
Greece,,,|,singapore,7,0
Greece,,,|,singapore,10,3
Greece,,,|,singapore,13,3
Greece,,,|,singapore,16,3
Greece,,,|,singapore,18,2
Greece,,,|,singapore,18,0
Greece,,,|,singapore,24,6
Greece,,,|,singapore,28,4
Greece,,,|,singapore,28,0
Greece,,,|,singapore,30,2
Greece,,,|,singapore,33,3
Greece,,,|,singapore,40,7
Greece,,,|,singapore,45,5
Greece,1,,|,singapore,47,2
Greece,3,2,|,singapore,50,3
Greece,4,1,|,singapore,58,8
Greece,4,0,|,singapore,67,9
Greece,7,3,|,singapore,72,5
Greece,7,0,|,singapore,75,3
Greece,7,0,|,singapore,77,2
Greece,9,2,|,singapore,81,4
Greece,31,22,|,singapore,84,3
Greece,45,14,|,singapore,84,0
Greece,46,1,|,singapore,85,1
Greece,73,27,|,singapore,85,0
Greece,73,0,|,singapore,89,4
Greece,89,16,|,singapore,89,0
Greece,99,10,|,singapore,91,2
Greece,99,0,|,singapore,93,2
Greece,190,91,|,singapore,93,0
Greece,228,38,|,singapore,93,0
Greece,331,103,|,singapore,102,9
Greece,331,0,|,singapore,106,4
Greece,387,56,|,singapore,108,2
Greece,418,31,|,singapore,110,2
Greece,418,0,|,singapore,110,0
Greece,495,77,|,singapore,117,7
Greece,530,35,|,singapore,130,13
Greece,624,94,|,singapore,138,8
Greece,695,71,|,singapore,150,12
Greece,743,48,|,singapore,150,0
Greece,821,78,|,singapore,160,10
Greece,892,71,|,singapore,178,18
Greece,966,74,|,singapore,178,0
Greece,1061,95,|,singapore,200,22
Greece,1156,95,|,singapore,212,12
Greece,1212,56,|,singapore,226,14
Greece,1314,102,|,singapore,243,17
Greece,1415,101,|,singapore,266,23
Greece,1544,129,|,singapore,313,47
Greece,1613,69,|,singapore,345,32
Greece,1673,60,|,singapore,385,40
Greece,1735,62,|,singapore,432,47
Greece,1755,20,|,singapore,455,23
Greece,1832,77,|,singapore,509,54
Greece,1884,52,|,singapore,558,49
Greece,1955,71,|,singapore,631,73
Greece,2011,56,|,singapore,683,52
Greece,2081,70,|,singapore,732,49
Greece,,,|,singapore,802,70
Greece,,,|,singapore,844,42
Greece,,,|,singapore,879,35
Greece,,,|,singapore,926,47
Greece,,,|,singapore,1000,74
Greece,,,|,singapore,1049,49
Greece,,,|,singapore,1114,65
Greece,,,|,singapore,1189,75
Greece,,,|,singapore,1309,120
Greece,,,|,singapore,1375,66
Greece,,,|,singapore,1481,106
Greece,,,|,singapore,1623,142
Greece,,,|,singapore,1910,287
Greece,,,|,singapore,2108,198
Greece,,,|,singapore,2299,191
