Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Montenegro,84,,|,rwanda,1,-119
Montenegro,85,1,|,rwanda,1,0
Montenegro,91,6,|,rwanda,5,4
Montenegro,109,18,|,rwanda,7,2
Montenegro,123,14,|,rwanda,8,1
Montenegro,144,21,|,rwanda,8,0
Montenegro,174,30,|,rwanda,17,9
Montenegro,201,27,|,rwanda,17,0
Montenegro,214,13,|,rwanda,19,2
Montenegro,233,19,|,rwanda,36,17
Montenegro,241,8,|,rwanda,40,4
Montenegro,248,7,|,rwanda,41,1
Montenegro,252,4,|,rwanda,50,9
Montenegro,255,3,|,rwanda,54,4
Montenegro,,,|,rwanda,60,6
Montenegro,,,|,rwanda,70,10
Montenegro,,,|,rwanda,70,0
Montenegro,,,|,rwanda,75,5
Montenegro,,,|,rwanda,82,7
Montenegro,,,|,rwanda,84,2
Montenegro,,,|,rwanda,89,5
Montenegro,,,|,rwanda,102,13
Montenegro,,,|,rwanda,104,2
Montenegro,,,|,rwanda,105,1
Montenegro,,,|,rwanda,105,0
Montenegro,,,|,rwanda,110,5
Montenegro,,,|,rwanda,110,0
Montenegro,,,|,rwanda,118,8
Montenegro,,,|,rwanda,120,2
