Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Montenegro,144,,|,kazakhstan,4,-861
Montenegro,174,30,|,kazakhstan,6,2
Montenegro,201,27,|,kazakhstan,9,3
Montenegro,214,13,|,kazakhstan,10,1
Montenegro,233,19,|,kazakhstan,33,23
Montenegro,241,8,|,kazakhstan,35,2
Montenegro,248,7,|,kazakhstan,44,9
Montenegro,252,4,|,kazakhstan,49,5
Montenegro,255,3,|,kazakhstan,53,4
Montenegro,,,|,kazakhstan,60,7
Montenegro,,,|,kazakhstan,62,2
Montenegro,,,|,kazakhstan,72,10
Montenegro,,,|,kazakhstan,81,9
Montenegro,,,|,kazakhstan,111,30
Montenegro,,,|,kazakhstan,150,39
Montenegro,,,|,kazakhstan,228,78
Montenegro,,,|,kazakhstan,284,56
Montenegro,,,|,kazakhstan,302,18
Montenegro,,,|,kazakhstan,343,41
Montenegro,,,|,kazakhstan,380,37
Montenegro,,,|,kazakhstan,435,55
Montenegro,,,|,kazakhstan,464,29
Montenegro,,,|,kazakhstan,531,67
Montenegro,,,|,kazakhstan,584,53
Montenegro,,,|,kazakhstan,662,78
Montenegro,,,|,kazakhstan,697,35
Montenegro,,,|,kazakhstan,727,30
Montenegro,,,|,kazakhstan,781,54
Montenegro,,,|,kazakhstan,812,31
Montenegro,,,|,kazakhstan,865,53
