Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Denmark,24,,|,ecuador,6,-7251
Denmark,37,13,|,ecuador,6,0
Denmark,92,55,|,ecuador,7,1
Denmark,264,172,|,ecuador,10,3
Denmark,444,180,|,ecuador,13,3
Denmark,617,173,|,ecuador,13,0
Denmark,804,187,|,ecuador,13,0
Denmark,836,32,|,ecuador,14,1
Denmark,875,39,|,ecuador,15,1
Denmark,933,58,|,ecuador,15,0
Denmark,1025,92,|,ecuador,17,2
Denmark,1116,91,|,ecuador,17,0
Denmark,1225,109,|,ecuador,17,0
Denmark,1337,112,|,ecuador,28,11
Denmark,1420,83,|,ecuador,28,0
Denmark,1514,94,|,ecuador,37,9
Denmark,1572,58,|,ecuador,58,21
Denmark,1718,146,|,ecuador,111,53
Denmark,1862,144,|,ecuador,199,88
Denmark,2023,161,|,ecuador,367,168
Denmark,2200,177,|,ecuador,506,139
Denmark,2366,166,|,ecuador,789,283
Denmark,2564,198,|,ecuador,981,192
Denmark,2755,191,|,ecuador,1082,101
Denmark,3039,284,|,ecuador,1173,91
Denmark,3290,251,|,ecuador,1403,230
Denmark,3573,283,|,ecuador,1595,192
Denmark,3946,373,|,ecuador,1823,228
Denmark,4269,323,|,ecuador,1924,101
Denmark,4561,292,|,ecuador,1962,38
Denmark,4875,314,|,ecuador,2240,278
Denmark,5266,391,|,ecuador,2748,508
Denmark,5597,331,|,ecuador,3163,415
Denmark,5830,233,|,ecuador,3368,205
Denmark,6014,184,|,ecuador,3465,97
Denmark,,,|,ecuador,3646,181
Denmark,,,|,ecuador,3747,101
Denmark,,,|,ecuador,3747,0
Denmark,,,|,ecuador,4450,703
Denmark,,,|,ecuador,4965,515
Denmark,,,|,ecuador,7161,2196
Denmark,,,|,ecuador,7257,96
