Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Egypt,,,|,korea-south,1,-10479
Egypt,,,|,korea-south,1,0
Egypt,,,|,korea-south,2,1
Egypt,,,|,korea-south,2,0
Egypt,,,|,korea-south,3,1
Egypt,,,|,korea-south,4,1
Egypt,,,|,korea-south,4,0
Egypt,,,|,korea-south,4,0
Egypt,,,|,korea-south,4,0
Egypt,,,|,korea-south,11,7
Egypt,,,|,korea-south,12,1
Egypt,,,|,korea-south,15,3
Egypt,,,|,korea-south,15,0
Egypt,,,|,korea-south,16,1
Egypt,1,,|,korea-south,19,3
Egypt,1,0,|,korea-south,23,4
Egypt,1,0,|,korea-south,24,1
Egypt,1,0,|,korea-south,24,0
Egypt,1,0,|,korea-south,25,1
Egypt,1,0,|,korea-south,27,2
Egypt,1,0,|,korea-south,28,1
Egypt,1,0,|,korea-south,28,0
Egypt,1,0,|,korea-south,28,0
Egypt,1,0,|,korea-south,28,0
Egypt,1,0,|,korea-south,28,0
Egypt,1,0,|,korea-south,29,1
Egypt,1,0,|,korea-south,30,1
Egypt,1,0,|,korea-south,31,1
Egypt,1,0,|,korea-south,31,0
Egypt,1,0,|,korea-south,104,73
Egypt,2,1,|,korea-south,204,100
Egypt,2,0,|,korea-south,433,229
Egypt,2,0,|,korea-south,602,169
Egypt,2,0,|,korea-south,833,231
Egypt,3,1,|,korea-south,977,144
Egypt,15,12,|,korea-south,1261,284
Egypt,15,0,|,korea-south,1766,505
Egypt,49,34,|,korea-south,2337,571
Egypt,55,6,|,korea-south,3150,813
Egypt,59,4,|,korea-south,3736,586
Egypt,60,1,|,korea-south,4335,599
Egypt,67,7,|,korea-south,5186,851
Egypt,80,13,|,korea-south,5621,435
Egypt,109,29,|,korea-south,6088,467
Egypt,110,1,|,korea-south,6593,505
Egypt,150,40,|,korea-south,7041,448
Egypt,196,46,|,korea-south,7314,273
Egypt,196,0,|,korea-south,7478,164
Egypt,256,60,|,korea-south,7513,35
Egypt,285,29,|,korea-south,7755,242
Egypt,294,9,|,korea-south,7869,114
Egypt,327,33,|,korea-south,7979,110
Egypt,366,39,|,korea-south,8086,107
Egypt,402,36,|,korea-south,8162,76
Egypt,456,54,|,korea-south,8236,74
Egypt,495,39,|,korea-south,8320,84
Egypt,536,41,|,korea-south,8413,93
Egypt,576,40,|,korea-south,8565,152
Egypt,609,33,|,korea-south,8652,87
Egypt,656,47,|,korea-south,8799,147
Egypt,710,54,|,korea-south,8961,162
Egypt,779,69,|,korea-south,8961,0
Egypt,865,86,|,korea-south,9037,76
Egypt,985,120,|,korea-south,9137,100
Egypt,1070,85,|,korea-south,9241,104
Egypt,1173,103,|,korea-south,9332,91
Egypt,1322,149,|,korea-south,9478,146
Egypt,1450,128,|,korea-south,9583,105
Egypt,1560,110,|,korea-south,9661,78
Egypt,1699,139,|,korea-south,9786,125
Egypt,1794,95,|,korea-south,9887,101
Egypt,1939,145,|,korea-south,9976,89
Egypt,,,|,korea-south,10062,86
Egypt,,,|,korea-south,10156,94
Egypt,,,|,korea-south,10237,81
Egypt,,,|,korea-south,10284,47
Egypt,,,|,korea-south,10331,47
Egypt,,,|,korea-south,10384,53
Egypt,,,|,korea-south,10423,39
Egypt,,,|,korea-south,10450,27
Egypt,,,|,korea-south,10480,30
