Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Egypt,285,,|,norway,1,-6408
Egypt,294,9,|,norway,1,0
Egypt,327,33,|,norway,6,5
Egypt,366,39,|,norway,15,9
Egypt,402,36,|,norway,19,4
Egypt,456,54,|,norway,25,6
Egypt,495,39,|,norway,32,7
Egypt,536,41,|,norway,56,24
Egypt,576,40,|,norway,87,31
Egypt,609,33,|,norway,108,21
Egypt,656,47,|,norway,147,39
Egypt,710,54,|,norway,176,29
Egypt,779,69,|,norway,205,29
Egypt,865,86,|,norway,400,195
Egypt,985,120,|,norway,598,198
Egypt,1070,85,|,norway,702,104
Egypt,1173,103,|,norway,996,294
Egypt,1322,149,|,norway,1090,94
Egypt,1450,128,|,norway,1221,131
Egypt,1560,110,|,norway,1333,112
Egypt,1699,139,|,norway,1463,130
Egypt,1794,95,|,norway,1550,87
Egypt,,,|,norway,1746,196
Egypt,,,|,norway,1914,168
Egypt,,,|,norway,2118,204
Egypt,,,|,norway,2385,267
Egypt,,,|,norway,2621,236
Egypt,,,|,norway,2863,242
Egypt,,,|,norway,3084,221
Egypt,,,|,norway,3369,285
Egypt,,,|,norway,3755,386
Egypt,,,|,norway,4015,260
Egypt,,,|,norway,4284,269
Egypt,,,|,norway,4445,161
Egypt,,,|,norway,4641,196
Egypt,,,|,norway,4863,222
Egypt,,,|,norway,5147,284
Egypt,,,|,norway,5370,223
Egypt,,,|,norway,5550,180
Egypt,,,|,norway,5687,137
Egypt,,,|,norway,5865,178
Egypt,,,|,norway,6086,221
Egypt,,,|,norway,6086,0
Egypt,,,|,norway,6211,125
Egypt,,,|,norway,6314,103
Egypt,,,|,norway,6409,95
