Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Egypt,60,,|,ukraine,1,-2510
Egypt,67,7,|,ukraine,1,0
Egypt,80,13,|,ukraine,1,0
Egypt,109,29,|,ukraine,1,0
Egypt,110,1,|,ukraine,1,0
Egypt,150,40,|,ukraine,1,0
Egypt,196,46,|,ukraine,1,0
Egypt,196,0,|,ukraine,1,0
Egypt,256,60,|,ukraine,1,0
Egypt,285,29,|,ukraine,1,0
Egypt,294,9,|,ukraine,3,2
Egypt,327,33,|,ukraine,3,0
Egypt,366,39,|,ukraine,3,0
Egypt,402,36,|,ukraine,7,4
Egypt,456,54,|,ukraine,14,7
Egypt,495,39,|,ukraine,14,0
Egypt,536,41,|,ukraine,16,2
Egypt,576,40,|,ukraine,29,13
Egypt,609,33,|,ukraine,47,18
Egypt,656,47,|,ukraine,73,26
Egypt,710,54,|,ukraine,73,0
Egypt,779,69,|,ukraine,97,24
Egypt,865,86,|,ukraine,145,48
Egypt,985,120,|,ukraine,196,51
Egypt,1070,85,|,ukraine,310,114
Egypt,1173,103,|,ukraine,356,46
Egypt,1322,149,|,ukraine,475,119
Egypt,1450,128,|,ukraine,548,73
Egypt,1560,110,|,ukraine,645,97
Egypt,1699,139,|,ukraine,794,149
Egypt,1794,95,|,ukraine,897,103
Egypt,,,|,ukraine,1072,175
Egypt,,,|,ukraine,1225,153
Egypt,,,|,ukraine,1308,83
Egypt,,,|,ukraine,1319,11
Egypt,,,|,ukraine,1462,143
Egypt,,,|,ukraine,1668,206
Egypt,,,|,ukraine,1892,224
Egypt,,,|,ukraine,2203,311
Egypt,,,|,ukraine,2511,308
