Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Mexico,5,,|,denmark,1,-6190
Mexico,5,0,|,denmark,1,0
Mexico,5,0,|,denmark,3,2
Mexico,6,1,|,denmark,4,1
Mexico,6,0,|,denmark,4,0
Mexico,7,1,|,denmark,6,2
Mexico,7,0,|,denmark,11,5
Mexico,7,0,|,denmark,11,0
Mexico,8,1,|,denmark,24,13
Mexico,12,4,|,denmark,24,0
Mexico,12,0,|,denmark,37,13
Mexico,26,14,|,denmark,92,55
Mexico,41,15,|,denmark,264,172
Mexico,53,12,|,denmark,444,180
Mexico,82,29,|,denmark,617,173
Mexico,93,11,|,denmark,804,187
Mexico,118,25,|,denmark,836,32
Mexico,164,46,|,denmark,875,39
Mexico,203,39,|,denmark,933,58
Mexico,251,48,|,denmark,1025,92
Mexico,316,65,|,denmark,1116,91
Mexico,367,51,|,denmark,1225,109
Mexico,405,38,|,denmark,1337,112
Mexico,475,70,|,denmark,1420,83
Mexico,585,110,|,denmark,1514,94
Mexico,717,132,|,denmark,1572,58
Mexico,848,131,|,denmark,1718,146
Mexico,993,145,|,denmark,1862,144
Mexico,1094,101,|,denmark,2023,161
Mexico,1215,121,|,denmark,2200,177
Mexico,1378,163,|,denmark,2366,166
Mexico,1510,132,|,denmark,2564,198
Mexico,1688,178,|,denmark,2755,191
Mexico,1890,202,|,denmark,3039,284
Mexico,2143,253,|,denmark,3290,251
Mexico,2439,296,|,denmark,3573,283
Mexico,2785,346,|,denmark,3946,373
Mexico,3181,396,|,denmark,4269,323
Mexico,3441,260,|,denmark,4561,292
Mexico,,,|,denmark,4875,314
Mexico,,,|,denmark,5266,391
Mexico,,,|,denmark,5597,331
Mexico,,,|,denmark,5830,233
Mexico,,,|,denmark,6014,184
Mexico,,,|,denmark,6191,177
