Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burkina Faso,40,,|,mauritius,3,-316
Burkina Faso,64,24,|,mauritius,3,0
Burkina Faso,75,11,|,mauritius,12,9
Burkina Faso,99,24,|,mauritius,14,2
Burkina Faso,114,15,|,mauritius,28,14
Burkina Faso,146,32,|,mauritius,36,8
Burkina Faso,152,6,|,mauritius,42,6
Burkina Faso,180,28,|,mauritius,48,6
Burkina Faso,207,27,|,mauritius,81,33
Burkina Faso,222,15,|,mauritius,94,13
Burkina Faso,246,24,|,mauritius,102,8
Burkina Faso,261,15,|,mauritius,107,5
Burkina Faso,282,21,|,mauritius,128,21
Burkina Faso,288,6,|,mauritius,143,15
Burkina Faso,302,14,|,mauritius,161,18
Burkina Faso,318,16,|,mauritius,169,8
Burkina Faso,345,27,|,mauritius,186,17
Burkina Faso,364,19,|,mauritius,196,10
Burkina Faso,384,20,|,mauritius,227,31
Burkina Faso,414,30,|,mauritius,244,17
Burkina Faso,443,29,|,mauritius,268,24
Burkina Faso,443,0,|,mauritius,273,5
Burkina Faso,,,|,mauritius,314,41
Burkina Faso,,,|,mauritius,318,4
Burkina Faso,,,|,mauritius,319,1
