Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burkina Faso,2,,|,egypt,1,-1938
Burkina Faso,2,0,|,egypt,1,0
Burkina Faso,2,0,|,egypt,1,0
Burkina Faso,2,0,|,egypt,1,0
Burkina Faso,3,1,|,egypt,1,0
Burkina Faso,15,12,|,egypt,1,0
Burkina Faso,15,0,|,egypt,1,0
Burkina Faso,20,5,|,egypt,1,0
Burkina Faso,33,13,|,egypt,1,0
Burkina Faso,40,7,|,egypt,1,0
Burkina Faso,64,24,|,egypt,1,0
Burkina Faso,75,11,|,egypt,1,0
Burkina Faso,99,24,|,egypt,1,0
Burkina Faso,114,15,|,egypt,1,0
Burkina Faso,146,32,|,egypt,1,0
Burkina Faso,152,6,|,egypt,1,0
Burkina Faso,180,28,|,egypt,2,1
Burkina Faso,207,27,|,egypt,2,0
Burkina Faso,222,15,|,egypt,2,0
Burkina Faso,246,24,|,egypt,2,0
Burkina Faso,261,15,|,egypt,3,1
Burkina Faso,282,21,|,egypt,15,12
Burkina Faso,288,6,|,egypt,15,0
Burkina Faso,302,14,|,egypt,49,34
Burkina Faso,318,16,|,egypt,55,6
Burkina Faso,345,27,|,egypt,59,4
Burkina Faso,364,19,|,egypt,60,1
Burkina Faso,384,20,|,egypt,67,7
Burkina Faso,414,30,|,egypt,80,13
Burkina Faso,443,29,|,egypt,109,29
Burkina Faso,443,0,|,egypt,110,1
Burkina Faso,,,|,egypt,150,40
Burkina Faso,,,|,egypt,196,46
Burkina Faso,,,|,egypt,196,0
Burkina Faso,,,|,egypt,256,60
Burkina Faso,,,|,egypt,285,29
Burkina Faso,,,|,egypt,294,9
Burkina Faso,,,|,egypt,327,33
Burkina Faso,,,|,egypt,366,39
Burkina Faso,,,|,egypt,402,36
Burkina Faso,,,|,egypt,456,54
Burkina Faso,,,|,egypt,495,39
Burkina Faso,,,|,egypt,536,41
Burkina Faso,,,|,egypt,576,40
Burkina Faso,,,|,egypt,609,33
Burkina Faso,,,|,egypt,656,47
Burkina Faso,,,|,egypt,710,54
Burkina Faso,,,|,egypt,779,69
Burkina Faso,,,|,egypt,865,86
Burkina Faso,,,|,egypt,985,120
Burkina Faso,,,|,egypt,1070,85
Burkina Faso,,,|,egypt,1173,103
Burkina Faso,,,|,egypt,1322,149
Burkina Faso,,,|,egypt,1450,128
Burkina Faso,,,|,egypt,1560,110
Burkina Faso,,,|,egypt,1699,139
Burkina Faso,,,|,egypt,1794,95
Burkina Faso,,,|,egypt,1939,145
