Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burkina Faso,,,|,philippines,1,-4427
Burkina Faso,,,|,philippines,1,0
Burkina Faso,,,|,philippines,1,0
Burkina Faso,,,|,philippines,2,1
Burkina Faso,,,|,philippines,2,0
Burkina Faso,,,|,philippines,2,0
Burkina Faso,,,|,philippines,2,0
Burkina Faso,,,|,philippines,2,0
Burkina Faso,,,|,philippines,3,1
Burkina Faso,,,|,philippines,3,0
Burkina Faso,,,|,philippines,3,0
Burkina Faso,,,|,philippines,3,0
Burkina Faso,,,|,philippines,3,0
Burkina Faso,,,|,philippines,3,0
Burkina Faso,,,|,philippines,3,0
Burkina Faso,1,,|,philippines,3,0
Burkina Faso,2,1,|,philippines,3,0
Burkina Faso,2,0,|,philippines,3,0
Burkina Faso,2,0,|,philippines,3,0
Burkina Faso,2,0,|,philippines,3,0
Burkina Faso,3,1,|,philippines,3,0
Burkina Faso,15,12,|,philippines,3,0
Burkina Faso,15,0,|,philippines,3,0
Burkina Faso,20,5,|,philippines,3,0
Burkina Faso,33,13,|,philippines,3,0
Burkina Faso,40,7,|,philippines,3,0
Burkina Faso,64,24,|,philippines,3,0
Burkina Faso,75,11,|,philippines,3,0
Burkina Faso,99,24,|,philippines,3,0
Burkina Faso,114,15,|,philippines,3,0
Burkina Faso,146,32,|,philippines,3,0
Burkina Faso,152,6,|,philippines,3,0
Burkina Faso,180,28,|,philippines,3,0
Burkina Faso,207,27,|,philippines,3,0
Burkina Faso,222,15,|,philippines,3,0
Burkina Faso,246,24,|,philippines,3,0
Burkina Faso,261,15,|,philippines,5,2
Burkina Faso,282,21,|,philippines,6,1
Burkina Faso,288,6,|,philippines,10,4
Burkina Faso,302,14,|,philippines,20,10
Burkina Faso,318,16,|,philippines,33,13
Burkina Faso,345,27,|,philippines,49,16
Burkina Faso,364,19,|,philippines,52,3
Burkina Faso,384,20,|,philippines,64,12
Burkina Faso,414,30,|,philippines,111,47
Burkina Faso,443,29,|,philippines,140,29
Burkina Faso,443,0,|,philippines,142,2
Burkina Faso,484,41,|,philippines,187,45
Burkina Faso,,,|,philippines,202,15
Burkina Faso,,,|,philippines,217,15
Burkina Faso,,,|,philippines,230,13
Burkina Faso,,,|,philippines,307,77
Burkina Faso,,,|,philippines,380,73
Burkina Faso,,,|,philippines,462,82
Burkina Faso,,,|,philippines,552,90
Burkina Faso,,,|,philippines,636,84
Burkina Faso,,,|,philippines,707,71
Burkina Faso,,,|,philippines,803,96
Burkina Faso,,,|,philippines,1075,272
Burkina Faso,,,|,philippines,1418,343
Burkina Faso,,,|,philippines,1546,128
Burkina Faso,,,|,philippines,2084,538
Burkina Faso,,,|,philippines,2311,227
Burkina Faso,,,|,philippines,2633,322
Burkina Faso,,,|,philippines,3018,385
Burkina Faso,,,|,philippines,3094,76
Burkina Faso,,,|,philippines,3246,152
Burkina Faso,,,|,philippines,3660,414
Burkina Faso,,,|,philippines,3764,104
Burkina Faso,,,|,philippines,3870,106
Burkina Faso,,,|,philippines,4076,206
Burkina Faso,,,|,philippines,4195,119
Burkina Faso,,,|,philippines,4428,233
