Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burkina Faso,75,,|,montenegro,2,-261
Burkina Faso,99,24,|,montenegro,2,0
Burkina Faso,114,15,|,montenegro,3,1
Burkina Faso,146,32,|,montenegro,14,11
Burkina Faso,152,6,|,montenegro,14,0
Burkina Faso,180,28,|,montenegro,21,7
Burkina Faso,207,27,|,montenegro,27,6
Burkina Faso,222,15,|,montenegro,47,20
Burkina Faso,246,24,|,montenegro,52,5
Burkina Faso,261,15,|,montenegro,69,17
Burkina Faso,282,21,|,montenegro,82,13
Burkina Faso,288,6,|,montenegro,84,2
Burkina Faso,302,14,|,montenegro,85,1
Burkina Faso,318,16,|,montenegro,91,6
Burkina Faso,345,27,|,montenegro,109,18
Burkina Faso,364,19,|,montenegro,123,14
Burkina Faso,384,20,|,montenegro,144,21
Burkina Faso,414,30,|,montenegro,174,30
Burkina Faso,443,29,|,montenegro,201,27
Burkina Faso,443,0,|,montenegro,214,13
Burkina Faso,,,|,montenegro,233,19
Burkina Faso,,,|,montenegro,241,8
Burkina Faso,,,|,montenegro,248,7
Burkina Faso,,,|,montenegro,252,4
Burkina Faso,,,|,montenegro,255,3
Burkina Faso,,,|,montenegro,263,8
