Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burkina Faso,64,,|,hungary,2,-1308
Burkina Faso,75,11,|,hungary,2,0
Burkina Faso,99,24,|,hungary,2,0
Burkina Faso,114,15,|,hungary,4,2
Burkina Faso,146,32,|,hungary,7,3
Burkina Faso,152,6,|,hungary,9,2
Burkina Faso,180,28,|,hungary,9,0
Burkina Faso,207,27,|,hungary,13,4
Burkina Faso,222,15,|,hungary,13,0
Burkina Faso,246,24,|,hungary,19,6
Burkina Faso,261,15,|,hungary,30,11
Burkina Faso,282,21,|,hungary,32,2
Burkina Faso,288,6,|,hungary,39,7
Burkina Faso,302,14,|,hungary,50,11
Burkina Faso,318,16,|,hungary,58,8
Burkina Faso,345,27,|,hungary,73,15
Burkina Faso,364,19,|,hungary,85,12
Burkina Faso,384,20,|,hungary,103,18
Burkina Faso,414,30,|,hungary,131,28
Burkina Faso,443,29,|,hungary,167,36
Burkina Faso,443,0,|,hungary,187,20
Burkina Faso,,,|,hungary,226,39
Burkina Faso,,,|,hungary,261,35
Burkina Faso,,,|,hungary,300,39
Burkina Faso,,,|,hungary,343,43
Burkina Faso,,,|,hungary,408,65
Burkina Faso,,,|,hungary,447,39
Burkina Faso,,,|,hungary,492,45
Burkina Faso,,,|,hungary,525,33
Burkina Faso,,,|,hungary,585,60
Burkina Faso,,,|,hungary,623,38
Burkina Faso,,,|,hungary,678,55
Burkina Faso,,,|,hungary,733,55
Burkina Faso,,,|,hungary,744,11
Burkina Faso,,,|,hungary,817,73
Burkina Faso,,,|,hungary,895,78
Burkina Faso,,,|,hungary,980,85
Burkina Faso,,,|,hungary,1190,210
Burkina Faso,,,|,hungary,1310,120
