Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burundi,,,|,taiwan,1,-384
Burundi,,,|,taiwan,1,0
Burundi,,,|,taiwan,3,2
Burundi,,,|,taiwan,3,0
Burundi,,,|,taiwan,4,1
Burundi,,,|,taiwan,5,1
Burundi,,,|,taiwan,8,3
Burundi,,,|,taiwan,8,0
Burundi,,,|,taiwan,9,1
Burundi,,,|,taiwan,10,1
Burundi,,,|,taiwan,10,0
Burundi,,,|,taiwan,10,0
Burundi,,,|,taiwan,10,0
Burundi,,,|,taiwan,11,1
Burundi,2,,|,taiwan,11,0
Burundi,2,0,|,taiwan,16,5
Burundi,3,1,|,taiwan,16,0
Burundi,3,0,|,taiwan,17,1
Burundi,3,0,|,taiwan,18,1
Burundi,3,0,|,taiwan,18,0
Burundi,3,0,|,taiwan,18,0
Burundi,3,0,|,taiwan,18,0
Burundi,3,0,|,taiwan,18,0
Burundi,3,0,|,taiwan,18,0
Burundi,3,0,|,taiwan,18,0
Burundi,5,2,|,taiwan,20,2
Burundi,,,|,taiwan,22,2
Burundi,,,|,taiwan,22,0
Burundi,,,|,taiwan,23,1
Burundi,,,|,taiwan,24,1
Burundi,,,|,taiwan,26,2
Burundi,,,|,taiwan,26,0
Burundi,,,|,taiwan,28,2
Burundi,,,|,taiwan,30,2
Burundi,,,|,taiwan,31,1
Burundi,,,|,taiwan,32,1
Burundi,,,|,taiwan,32,0
Burundi,,,|,taiwan,34,2
Burundi,,,|,taiwan,39,5
Burundi,,,|,taiwan,40,1
Burundi,,,|,taiwan,41,1
Burundi,,,|,taiwan,42,1
Burundi,,,|,taiwan,42,0
Burundi,,,|,taiwan,44,2
Burundi,,,|,taiwan,45,1
Burundi,,,|,taiwan,45,0
Burundi,,,|,taiwan,45,0
Burundi,,,|,taiwan,45,0
Burundi,,,|,taiwan,47,2
Burundi,,,|,taiwan,48,1
Burundi,,,|,taiwan,49,1
Burundi,,,|,taiwan,50,1
Burundi,,,|,taiwan,53,3
Burundi,,,|,taiwan,59,6
Burundi,,,|,taiwan,67,8
Burundi,,,|,taiwan,77,10
Burundi,,,|,taiwan,100,23
Burundi,,,|,taiwan,108,8
Burundi,,,|,taiwan,135,27
Burundi,,,|,taiwan,153,18
Burundi,,,|,taiwan,169,16
Burundi,,,|,taiwan,195,26
Burundi,,,|,taiwan,215,20
Burundi,,,|,taiwan,235,20
Burundi,,,|,taiwan,252,17
Burundi,,,|,taiwan,267,15
Burundi,,,|,taiwan,283,16
Burundi,,,|,taiwan,298,15
Burundi,,,|,taiwan,306,8
Burundi,,,|,taiwan,322,16
Burundi,,,|,taiwan,329,7
Burundi,,,|,taiwan,339,10
Burundi,,,|,taiwan,348,9
Burundi,,,|,taiwan,355,7
Burundi,,,|,taiwan,363,8
Burundi,,,|,taiwan,373,10
Burundi,,,|,taiwan,376,3
Burundi,,,|,taiwan,379,3
Burundi,,,|,taiwan,380,1
Burundi,,,|,taiwan,382,2
Burundi,,,|,taiwan,385,3
