Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Burundi,,,|,lithuania,1,-1025
Burundi,2,,|,lithuania,1,0
Burundi,2,0,|,lithuania,1,0
Burundi,3,1,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,3,0,|,lithuania,1,0
Burundi,5,2,|,lithuania,3,2
Burundi,,,|,lithuania,3,0
Burundi,,,|,lithuania,6,3
Burundi,,,|,lithuania,8,2
Burundi,,,|,lithuania,12,4
Burundi,,,|,lithuania,17,5
Burundi,,,|,lithuania,25,8
Burundi,,,|,lithuania,27,2
Burundi,,,|,lithuania,36,9
Burundi,,,|,lithuania,49,13
Burundi,,,|,lithuania,83,34
Burundi,,,|,lithuania,143,60
Burundi,,,|,lithuania,179,36
Burundi,,,|,lithuania,209,30
Burundi,,,|,lithuania,274,65
Burundi,,,|,lithuania,299,25
Burundi,,,|,lithuania,358,59
Burundi,,,|,lithuania,394,36
Burundi,,,|,lithuania,460,66
Burundi,,,|,lithuania,491,31
Burundi,,,|,lithuania,537,46
Burundi,,,|,lithuania,581,44
Burundi,,,|,lithuania,649,68
Burundi,,,|,lithuania,696,47
Burundi,,,|,lithuania,771,75
Burundi,,,|,lithuania,811,40
Burundi,,,|,lithuania,843,32
Burundi,,,|,lithuania,880,37
Burundi,,,|,lithuania,912,32
Burundi,,,|,lithuania,955,43
Burundi,,,|,lithuania,999,44
Burundi,,,|,lithuania,1026,27
