Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Serbia,35,,|,chile,1,-6926
Serbia,46,11,|,chile,1,0
Serbia,48,2,|,chile,4,3
Serbia,55,7,|,chile,4,0
Serbia,65,10,|,chile,4,0
Serbia,83,18,|,chile,8,4
Serbia,103,20,|,chile,8,0
Serbia,135,32,|,chile,13,5
Serbia,171,36,|,chile,23,10
Serbia,222,51,|,chile,23,0
Serbia,249,27,|,chile,43,20
Serbia,303,54,|,chile,61,18
Serbia,384,81,|,chile,74,13
Serbia,384,0,|,chile,155,81
Serbia,457,73,|,chile,201,46
Serbia,659,202,|,chile,238,37
Serbia,741,82,|,chile,238,0
Serbia,785,44,|,chile,434,196
Serbia,900,115,|,chile,537,103
Serbia,1060,160,|,chile,632,95
Serbia,1171,111,|,chile,746,114
Serbia,1476,305,|,chile,922,176
Serbia,1624,148,|,chile,1142,220
Serbia,1908,284,|,chile,1306,164
Serbia,2200,292,|,chile,1610,304
Serbia,2447,247,|,chile,1909,299
Serbia,2666,219,|,chile,2139,230
Serbia,2867,201,|,chile,2449,310
Serbia,3105,238,|,chile,2738,289
Serbia,,,|,chile,3031,293
Serbia,,,|,chile,3404,373
Serbia,,,|,chile,3737,333
Serbia,,,|,chile,4161,424
Serbia,,,|,chile,4471,310
Serbia,,,|,chile,4815,344
Serbia,,,|,chile,5116,301
Serbia,,,|,chile,5546,430
Serbia,,,|,chile,5972,426
Serbia,,,|,chile,6501,529
Serbia,,,|,chile,6927,426
