Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brunei Darussalam,109,,|,egypt,1,-1938
Brunei Darussalam,114,5,|,egypt,1,0
Brunei Darussalam,115,1,|,egypt,1,0
Brunei Darussalam,120,5,|,egypt,1,0
Brunei Darussalam,126,6,|,egypt,1,0
Brunei Darussalam,127,1,|,egypt,1,0
Brunei Darussalam,129,2,|,egypt,1,0
Brunei Darussalam,131,2,|,egypt,1,0
Brunei Darussalam,133,2,|,egypt,1,0
Brunei Darussalam,134,1,|,egypt,1,0
Brunei Darussalam,135,1,|,egypt,1,0
Brunei Darussalam,135,0,|,egypt,1,0
Brunei Darussalam,135,0,|,egypt,1,0
Brunei Darussalam,135,0,|,egypt,1,0
Brunei Darussalam,135,0,|,egypt,1,0
Brunei Darussalam,135,0,|,egypt,1,0
Brunei Darussalam,136,1,|,egypt,2,1
Brunei Darussalam,,,|,egypt,2,0
Brunei Darussalam,,,|,egypt,2,0
Brunei Darussalam,,,|,egypt,2,0
Brunei Darussalam,,,|,egypt,3,1
Brunei Darussalam,,,|,egypt,15,12
Brunei Darussalam,,,|,egypt,15,0
Brunei Darussalam,,,|,egypt,49,34
Brunei Darussalam,,,|,egypt,55,6
Brunei Darussalam,,,|,egypt,59,4
Brunei Darussalam,,,|,egypt,60,1
Brunei Darussalam,,,|,egypt,67,7
Brunei Darussalam,,,|,egypt,80,13
Brunei Darussalam,,,|,egypt,109,29
Brunei Darussalam,,,|,egypt,110,1
Brunei Darussalam,,,|,egypt,150,40
Brunei Darussalam,,,|,egypt,196,46
Brunei Darussalam,,,|,egypt,196,0
Brunei Darussalam,,,|,egypt,256,60
Brunei Darussalam,,,|,egypt,285,29
Brunei Darussalam,,,|,egypt,294,9
Brunei Darussalam,,,|,egypt,327,33
Brunei Darussalam,,,|,egypt,366,39
Brunei Darussalam,,,|,egypt,402,36
Brunei Darussalam,,,|,egypt,456,54
Brunei Darussalam,,,|,egypt,495,39
Brunei Darussalam,,,|,egypt,536,41
Brunei Darussalam,,,|,egypt,576,40
Brunei Darussalam,,,|,egypt,609,33
Brunei Darussalam,,,|,egypt,656,47
Brunei Darussalam,,,|,egypt,710,54
Brunei Darussalam,,,|,egypt,779,69
Brunei Darussalam,,,|,egypt,865,86
Brunei Darussalam,,,|,egypt,985,120
Brunei Darussalam,,,|,egypt,1070,85
Brunei Darussalam,,,|,egypt,1173,103
Brunei Darussalam,,,|,egypt,1322,149
Brunei Darussalam,,,|,egypt,1450,128
Brunei Darussalam,,,|,egypt,1560,110
Brunei Darussalam,,,|,egypt,1699,139
Brunei Darussalam,,,|,egypt,1794,95
Brunei Darussalam,,,|,egypt,1939,145
