Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brunei Darussalam,,,|,nepal,1,-8
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,,,|,nepal,1,0
Brunei Darussalam,1,,|,nepal,1,0
Brunei Darussalam,1,0,|,nepal,1,0
Brunei Darussalam,11,10,|,nepal,1,0
Brunei Darussalam,11,0,|,nepal,1,0
Brunei Darussalam,37,26,|,nepal,1,0
Brunei Darussalam,40,3,|,nepal,1,0
Brunei Darussalam,50,10,|,nepal,1,0
Brunei Darussalam,54,4,|,nepal,1,0
Brunei Darussalam,56,2,|,nepal,1,0
Brunei Darussalam,68,12,|,nepal,1,0
Brunei Darussalam,75,7,|,nepal,1,0
Brunei Darussalam,78,3,|,nepal,1,0
Brunei Darussalam,83,5,|,nepal,1,0
Brunei Darussalam,88,5,|,nepal,1,0
Brunei Darussalam,91,3,|,nepal,1,0
Brunei Darussalam,104,13,|,nepal,1,0
Brunei Darussalam,109,5,|,nepal,1,0
Brunei Darussalam,114,5,|,nepal,1,0
Brunei Darussalam,115,1,|,nepal,1,0
Brunei Darussalam,120,5,|,nepal,1,0
Brunei Darussalam,126,6,|,nepal,1,0
Brunei Darussalam,127,1,|,nepal,1,0
Brunei Darussalam,129,2,|,nepal,1,0
Brunei Darussalam,131,2,|,nepal,1,0
Brunei Darussalam,133,2,|,nepal,1,0
Brunei Darussalam,134,1,|,nepal,1,0
Brunei Darussalam,135,1,|,nepal,1,0
Brunei Darussalam,135,0,|,nepal,1,0
Brunei Darussalam,135,0,|,nepal,1,0
Brunei Darussalam,135,0,|,nepal,1,0
Brunei Darussalam,135,0,|,nepal,1,0
Brunei Darussalam,135,0,|,nepal,1,0
Brunei Darussalam,136,1,|,nepal,2,1
Brunei Darussalam,136,0,|,nepal,2,0
Brunei Darussalam,,,|,nepal,3,1
Brunei Darussalam,,,|,nepal,3,0
Brunei Darussalam,,,|,nepal,4,1
Brunei Darussalam,,,|,nepal,5,1
Brunei Darussalam,,,|,nepal,5,0
Brunei Darussalam,,,|,nepal,5,0
Brunei Darussalam,,,|,nepal,5,0
Brunei Darussalam,,,|,nepal,5,0
Brunei Darussalam,,,|,nepal,6,1
Brunei Darussalam,,,|,nepal,6,0
Brunei Darussalam,,,|,nepal,9,3
Brunei Darussalam,,,|,nepal,9,0
Brunei Darussalam,,,|,nepal,9,0
Brunei Darussalam,,,|,nepal,9,0
Brunei Darussalam,,,|,nepal,9,0
Brunei Darussalam,,,|,nepal,9,0
Brunei Darussalam,,,|,nepal,9,0
Brunei Darussalam,,,|,nepal,9,0
