Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brazil,151,,|,china,548,-82466
Brazil,151,0,|,china,643,95
Brazil,162,11,|,china,920,277
Brazil,200,38,|,china,1406,486
Brazil,321,121,|,china,2075,669
Brazil,372,51,|,china,2877,802
Brazil,621,249,|,china,5509,2632
Brazil,793,172,|,china,6087,578
Brazil,1021,228,|,china,8141,2054
Brazil,1546,525,|,china,9802,1661
Brazil,1924,378,|,china,11891,2089
Brazil,2247,323,|,china,16630,4739
Brazil,2554,307,|,china,19716,3086
Brazil,2985,431,|,china,23707,3991
Brazil,3417,432,|,china,27440,3733
Brazil,3904,487,|,china,30587,3147
Brazil,4256,352,|,china,34110,3523
Brazil,4579,323,|,china,36814,2704
Brazil,5717,1138,|,china,39829,3015
Brazil,6836,1119,|,china,42354,2525
Brazil,8044,1208,|,china,44386,2032
Brazil,9056,1012,|,china,44759,373
Brazil,10360,1304,|,china,59895,15136
Brazil,11130,770,|,china,66358,6463
Brazil,12161,1031,|,china,68413,2055
Brazil,14034,1873,|,china,70513,2100
Brazil,16170,2136,|,china,72434,1921
Brazil,18092,1922,|,china,74211,1777
Brazil,19638,1546,|,china,74619,408
Brazil,,,|,china,75077,458
Brazil,,,|,china,75550,473
Brazil,,,|,china,77001,1451
Brazil,,,|,china,77022,21
Brazil,,,|,china,77241,219
Brazil,,,|,china,77754,513
Brazil,,,|,china,78166,412
Brazil,,,|,china,78600,434
Brazil,,,|,china,78928,328
Brazil,,,|,china,79356,428
Brazil,,,|,china,79932,576
Brazil,,,|,china,80136,204
Brazil,,,|,china,80261,125
Brazil,,,|,china,80386,125
Brazil,,,|,china,80537,151
Brazil,,,|,china,80690,153
Brazil,,,|,china,80770,80
Brazil,,,|,china,80823,53
Brazil,,,|,china,80860,37
Brazil,,,|,china,80887,27
Brazil,,,|,china,80921,34
Brazil,,,|,china,80932,11
Brazil,,,|,china,80945,13
Brazil,,,|,china,80977,32
Brazil,,,|,china,81003,26
Brazil,,,|,china,81033,30
Brazil,,,|,china,81058,25
Brazil,,,|,china,81102,44
Brazil,,,|,china,81156,54
Brazil,,,|,china,81250,94
Brazil,,,|,china,81305,55
Brazil,,,|,china,81435,130
Brazil,,,|,china,81498,63
Brazil,,,|,china,81591,93
Brazil,,,|,china,81661,70
Brazil,,,|,china,81782,121
Brazil,,,|,china,81897,115
Brazil,,,|,china,81999,102
Brazil,,,|,china,82122,123
Brazil,,,|,china,82198,76
Brazil,,,|,china,82279,81
Brazil,,,|,china,82361,82
Brazil,,,|,china,82432,71
Brazil,,,|,china,82511,79
Brazil,,,|,china,82543,32
Brazil,,,|,china,82602,59
Brazil,,,|,china,82665,63
Brazil,,,|,china,82718,53
Brazil,,,|,china,82809,91
Brazil,,,|,china,82883,74
Brazil,,,|,china,82941,58
Brazil,,,|,china,83014,73
