Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brazil,,,|,canada,1,-23315
Brazil,,,|,canada,1,0
Brazil,,,|,canada,2,1
Brazil,,,|,canada,2,0
Brazil,,,|,canada,2,0
Brazil,,,|,canada,4,2
Brazil,,,|,canada,4,0
Brazil,,,|,canada,4,0
Brazil,,,|,canada,4,0
Brazil,,,|,canada,4,0
Brazil,,,|,canada,5,1
Brazil,,,|,canada,5,0
Brazil,,,|,canada,7,2
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,7,0
Brazil,,,|,canada,8,1
Brazil,,,|,canada,8,0
Brazil,1,,|,canada,8,0
Brazil,1,0,|,canada,8,0
Brazil,1,0,|,canada,9,1
Brazil,2,1,|,canada,9,0
Brazil,2,0,|,canada,9,0
Brazil,2,0,|,canada,10,1
Brazil,2,0,|,canada,11,1
Brazil,4,2,|,canada,11,0
Brazil,4,0,|,canada,13,2
Brazil,13,9,|,canada,14,1
Brazil,13,0,|,canada,20,6
Brazil,20,7,|,canada,24,4
Brazil,25,5,|,canada,27,3
Brazil,31,6,|,canada,30,3
Brazil,38,7,|,canada,33,3
Brazil,52,14,|,canada,37,4
Brazil,151,99,|,canada,49,12
Brazil,151,0,|,canada,54,5
Brazil,162,11,|,canada,64,10
Brazil,200,38,|,canada,77,13
Brazil,321,121,|,canada,79,2
Brazil,372,51,|,canada,108,29
Brazil,621,249,|,canada,117,9
Brazil,793,172,|,canada,193,76
Brazil,1021,228,|,canada,198,5
Brazil,1546,525,|,canada,252,54
Brazil,1924,378,|,canada,415,163
Brazil,2247,323,|,canada,478,63
Brazil,2554,307,|,canada,657,179
Brazil,2985,431,|,canada,800,143
Brazil,3417,432,|,canada,943,143
Brazil,3904,487,|,canada,1277,334
Brazil,4256,352,|,canada,1469,192
Brazil,4579,323,|,canada,2088,619
Brazil,5717,1138,|,canada,2790,702
Brazil,6836,1119,|,canada,3251,461
Brazil,8044,1208,|,canada,4042,791
Brazil,9056,1012,|,canada,4682,640
Brazil,10360,1304,|,canada,5576,894
Brazil,11130,770,|,canada,6280,704
Brazil,12161,1031,|,canada,7398,1118
Brazil,14034,1873,|,canada,8527,1129
Brazil,16170,2136,|,canada,9560,1033
Brazil,18092,1922,|,canada,11284,1724
Brazil,19638,1546,|,canada,12437,1153
Brazil,20727,1089,|,canada,12978,541
Brazil,,,|,canada,15756,2778
Brazil,,,|,canada,16563,807
Brazil,,,|,canada,17872,1309
Brazil,,,|,canada,19141,1269
Brazil,,,|,canada,20654,1513
Brazil,,,|,canada,22059,1405
Brazil,,,|,canada,23316,1257
