Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brazil,2,,|,italy,2,-152269
Brazil,4,2,|,italy,2,0
Brazil,4,0,|,italy,2,0
Brazil,13,9,|,italy,2,0
Brazil,13,0,|,italy,2,0
Brazil,20,7,|,italy,2,0
Brazil,25,5,|,italy,2,0
Brazil,31,6,|,italy,3,1
Brazil,38,7,|,italy,3,0
Brazil,52,14,|,italy,3,0
Brazil,151,99,|,italy,3,0
Brazil,151,0,|,italy,3,0
Brazil,162,11,|,italy,3,0
Brazil,200,38,|,italy,3,0
Brazil,321,121,|,italy,3,0
Brazil,372,51,|,italy,3,0
Brazil,621,249,|,italy,3,0
Brazil,793,172,|,italy,3,0
Brazil,1021,228,|,italy,3,0
Brazil,1546,525,|,italy,3,0
Brazil,1924,378,|,italy,3,0
Brazil,2247,323,|,italy,20,17
Brazil,2554,307,|,italy,62,42
Brazil,2985,431,|,italy,155,93
Brazil,3417,432,|,italy,229,74
Brazil,3904,487,|,italy,322,93
Brazil,4256,352,|,italy,453,131
Brazil,4579,323,|,italy,655,202
Brazil,5717,1138,|,italy,888,233
Brazil,6836,1119,|,italy,1128,240
Brazil,8044,1208,|,italy,1694,566
Brazil,9056,1012,|,italy,2036,342
Brazil,10360,1304,|,italy,2502,466
Brazil,11130,770,|,italy,3089,587
Brazil,12161,1031,|,italy,3858,769
Brazil,14034,1873,|,italy,4636,778
Brazil,16170,2136,|,italy,5883,1247
Brazil,18092,1922,|,italy,7375,1492
Brazil,19638,1546,|,italy,9172,1797
Brazil,,,|,italy,10149,977
Brazil,,,|,italy,12462,2313
Brazil,,,|,italy,12462,0
Brazil,,,|,italy,17660,5198
Brazil,,,|,italy,21157,3497
Brazil,,,|,italy,24747,3590
Brazil,,,|,italy,27980,3233
Brazil,,,|,italy,31506,3526
Brazil,,,|,italy,35713,4207
Brazil,,,|,italy,41035,5322
Brazil,,,|,italy,47021,5986
Brazil,,,|,italy,53578,6557
Brazil,,,|,italy,59138,5560
Brazil,,,|,italy,63927,4789
Brazil,,,|,italy,69176,5249
Brazil,,,|,italy,74386,5210
Brazil,,,|,italy,80589,6203
Brazil,,,|,italy,86498,5909
Brazil,,,|,italy,92472,5974
Brazil,,,|,italy,97689,5217
Brazil,,,|,italy,101739,4050
Brazil,,,|,italy,105792,4053
Brazil,,,|,italy,110574,4782
Brazil,,,|,italy,115242,4668
Brazil,,,|,italy,119827,4585
Brazil,,,|,italy,124632,4805
Brazil,,,|,italy,128948,4316
Brazil,,,|,italy,132547,3599
Brazil,,,|,italy,135586,3039
Brazil,,,|,italy,139422,3836
Brazil,,,|,italy,143626,4204
Brazil,,,|,italy,147577,3951
Brazil,,,|,italy,152271,4694
