Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brazil,,,|,belgium,1,-28017
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,,,|,belgium,1,0
Brazil,1,,|,belgium,1,0
Brazil,1,0,|,belgium,1,0
Brazil,1,0,|,belgium,1,0
Brazil,2,1,|,belgium,1,0
Brazil,2,0,|,belgium,1,0
Brazil,2,0,|,belgium,1,0
Brazil,2,0,|,belgium,1,0
Brazil,4,2,|,belgium,1,0
Brazil,4,0,|,belgium,1,0
Brazil,13,9,|,belgium,2,1
Brazil,13,0,|,belgium,8,6
Brazil,20,7,|,belgium,13,5
Brazil,25,5,|,belgium,23,10
Brazil,31,6,|,belgium,50,27
Brazil,38,7,|,belgium,109,59
Brazil,52,14,|,belgium,169,60
Brazil,151,99,|,belgium,200,31
Brazil,151,0,|,belgium,239,39
Brazil,162,11,|,belgium,267,28
Brazil,200,38,|,belgium,314,47
Brazil,321,121,|,belgium,314,0
Brazil,372,51,|,belgium,559,245
Brazil,621,249,|,belgium,689,130
Brazil,793,172,|,belgium,886,197
Brazil,1021,228,|,belgium,1058,172
Brazil,1546,525,|,belgium,1243,185
Brazil,1924,378,|,belgium,1486,243
Brazil,2247,323,|,belgium,1795,309
Brazil,2554,307,|,belgium,2257,462
Brazil,2985,431,|,belgium,2815,558
Brazil,3417,432,|,belgium,3401,586
Brazil,3904,487,|,belgium,3743,342
Brazil,4256,352,|,belgium,4269,526
Brazil,4579,323,|,belgium,4937,668
Brazil,5717,1138,|,belgium,6235,1298
Brazil,6836,1119,|,belgium,7284,1049
Brazil,8044,1208,|,belgium,9134,1850
Brazil,9056,1012,|,belgium,10836,1702
Brazil,10360,1304,|,belgium,11899,1063
Brazil,11130,770,|,belgium,12775,876
Brazil,12161,1031,|,belgium,13964,1189
Brazil,14034,1873,|,belgium,15348,1384
Brazil,16170,2136,|,belgium,16770,1422
Brazil,18092,1922,|,belgium,18431,1661
Brazil,19638,1546,|,belgium,19691,1260
Brazil,20727,1089,|,belgium,20814,1123
Brazil,,,|,belgium,22194,1380
Brazil,,,|,belgium,23403,1209
Brazil,,,|,belgium,24983,1580
Brazil,,,|,belgium,26667,1684
Brazil,,,|,belgium,28018,1351
