Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brazil,1924,,|,turkey,1,-52166
Brazil,2247,323,|,turkey,1,0
Brazil,2554,307,|,turkey,5,4
Brazil,2985,431,|,turkey,5,0
Brazil,3417,432,|,turkey,6,1
Brazil,3904,487,|,turkey,18,12
Brazil,4256,352,|,turkey,47,29
Brazil,4579,323,|,turkey,98,51
Brazil,5717,1138,|,turkey,192,94
Brazil,6836,1119,|,turkey,359,167
Brazil,8044,1208,|,turkey,670,311
Brazil,9056,1012,|,turkey,1236,566
Brazil,10360,1304,|,turkey,1529,293
Brazil,11130,770,|,turkey,1872,343
Brazil,12161,1031,|,turkey,2433,561
Brazil,14034,1873,|,turkey,3629,1196
Brazil,16170,2136,|,turkey,5698,2069
Brazil,18092,1922,|,turkey,7402,1704
Brazil,19638,1546,|,turkey,9217,1815
Brazil,,,|,turkey,10827,1610
Brazil,,,|,turkey,13531,2704
Brazil,,,|,turkey,15679,2148
Brazil,,,|,turkey,18135,2456
Brazil,,,|,turkey,20921,2786
Brazil,,,|,turkey,23934,3013
Brazil,,,|,turkey,27069,3135
Brazil,,,|,turkey,30217,3148
Brazil,,,|,turkey,34109,3892
Brazil,,,|,turkey,38226,4117
Brazil,,,|,turkey,42282,4056
Brazil,,,|,turkey,47029,4747
Brazil,,,|,turkey,52167,5138
