Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Brazil,200,,|,iran,2,-70027
Brazil,321,121,|,iran,5,3
Brazil,372,51,|,iran,18,13
Brazil,621,249,|,iran,28,10
Brazil,793,172,|,iran,43,15
Brazil,1021,228,|,iran,61,18
Brazil,1546,525,|,iran,95,34
Brazil,1924,378,|,iran,139,44
Brazil,2247,323,|,iran,245,106
Brazil,2554,307,|,iran,388,143
Brazil,2985,431,|,iran,593,205
Brazil,3417,432,|,iran,978,385
Brazil,3904,487,|,iran,1501,523
Brazil,4256,352,|,iran,2336,835
Brazil,4579,323,|,iran,2922,586
Brazil,5717,1138,|,iran,3513,591
Brazil,6836,1119,|,iran,4747,1234
Brazil,8044,1208,|,iran,5823,1076
Brazil,9056,1012,|,iran,6566,743
Brazil,10360,1304,|,iran,7161,595
Brazil,11130,770,|,iran,8042,881
Brazil,12161,1031,|,iran,9000,958
Brazil,14034,1873,|,iran,10075,1075
Brazil,16170,2136,|,iran,11364,1289
Brazil,18092,1922,|,iran,12729,1365
Brazil,19638,1546,|,iran,13938,1209
Brazil,,,|,iran,14991,1053
Brazil,,,|,iran,16169,1178
Brazil,,,|,iran,17361,1192
Brazil,,,|,iran,18407,1046
Brazil,,,|,iran,19644,1237
Brazil,,,|,iran,20610,966
Brazil,,,|,iran,21638,1028
Brazil,,,|,iran,23049,1411
Brazil,,,|,iran,24811,1762
Brazil,,,|,iran,27017,2206
Brazil,,,|,iran,29406,2389
Brazil,,,|,iran,32332,2926
Brazil,,,|,iran,35408,3076
Brazil,,,|,iran,38309,2901
Brazil,,,|,iran,41495,3186
Brazil,,,|,iran,44605,3110
Brazil,,,|,iran,47593,2988
Brazil,,,|,iran,50468,2875
Brazil,,,|,iran,53183,2715
Brazil,,,|,iran,55743,2560
Brazil,,,|,iran,58226,2483
Brazil,,,|,iran,60500,2274
Brazil,,,|,iran,62589,2089
Brazil,,,|,iran,64586,1997
Brazil,,,|,iran,66220,1634
Brazil,,,|,iran,68192,1972
Brazil,,,|,iran,70029,1837
