Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Equatorial Guinea,1,,|,mongolia,1,-15
Equatorial Guinea,4,3,|,mongolia,1,0
Equatorial Guinea,6,2,|,mongolia,1,0
Equatorial Guinea,6,0,|,mongolia,1,0
Equatorial Guinea,6,0,|,mongolia,1,0
Equatorial Guinea,6,0,|,mongolia,1,0
Equatorial Guinea,9,3,|,mongolia,1,0
Equatorial Guinea,9,0,|,mongolia,5,4
Equatorial Guinea,9,0,|,mongolia,6,1
Equatorial Guinea,12,3,|,mongolia,6,0
Equatorial Guinea,12,0,|,mongolia,6,0
Equatorial Guinea,12,0,|,mongolia,10,4
Equatorial Guinea,12,0,|,mongolia,10,0
Equatorial Guinea,12,0,|,mongolia,10,0
Equatorial Guinea,12,0,|,mongolia,10,0
Equatorial Guinea,15,3,|,mongolia,10,0
Equatorial Guinea,15,0,|,mongolia,11,1
Equatorial Guinea,16,1,|,mongolia,11,0
Equatorial Guinea,16,0,|,mongolia,12,1
Equatorial Guinea,16,0,|,mongolia,12,0
Equatorial Guinea,16,0,|,mongolia,12,0
Equatorial Guinea,16,0,|,mongolia,12,0
Equatorial Guinea,18,2,|,mongolia,14,2
Equatorial Guinea,18,0,|,mongolia,14,0
Equatorial Guinea,18,0,|,mongolia,14,0
Equatorial Guinea,,,|,mongolia,14,0
Equatorial Guinea,,,|,mongolia,14,0
Equatorial Guinea,,,|,mongolia,15,1
Equatorial Guinea,,,|,mongolia,15,0
Equatorial Guinea,,,|,mongolia,16,1
Equatorial Guinea,,,|,mongolia,16,0
Equatorial Guinea,,,|,mongolia,16,0
Equatorial Guinea,,,|,mongolia,16,0
